species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Chordeuma consoranense;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;FE;;;;;gap;
Chordeuma iluronense;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;FE;;;;;gap;
Chordeuma inornatum;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;FE;;;;;gap;
Chordeuma intermedium;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;FE;;;;;gap;
Chordeuma montanum;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;FE;;;;;gap;
Chordeuma muticum;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;FE;;;;;gap;
Chordeuma proximum;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;BOLD,FE;13;13;1;;;701142
Chordeuma reflexum;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;FE;;;;;gap;
Chordeuma sylvestre;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;BOLD,FE;34;45;11;;;279579
Chordeuma trifidum;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;FE;;;;;gap;
Chordeuma utriculosum;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;FE;;;;;gap;
Chordeuma vasconicum;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;FE;;;;;gap;
Melogona albanica;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;FE;;;;FE;gap;
Melogona broelemanni;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;BOLD,FE;6;9;1;FE;;279582
Melogona gallica;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;BOLD,FE;16;21;1;FE;;311673
Melogona scutellare;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;BOLD;16;18;1;;;675618
Melogona scutellaris;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;FE;;;;FE;gap;
Melogona transsilvanica;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;BOLD;11;11;1;;;311674
Melogona transsylvanica;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;FE;;;;FE;gap;
Melogona voigti;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;BOLD;29;42;4;;;279581
Melogona voigtii;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;BOLD,FE;0;4;0;FE;gap;472172
Mycogona germanica;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;BOLD,FE;27;37;1;FE;;279574
Orthochordeumella fulva;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;BOLD,FE;3;7;0;FE;;375995
Orthochordeumella leclerci;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;FE;;;;;gap;
Orthochordeumella pallida;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;BOLD,FE;12;17;1;FE;;279576
Orthochordeumella pyrenaica;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;FE;;;;;gap;
Parachordeuma broelemanni;Arthropoda;Diplopoda;Chordeumatida;Chordeumatidae;FE;;;;;gap;
