species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Cyphopterum adcendens;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;FE;gap;
Cyphopterum buenavistae;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum canum;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum chenoleae;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum difformis;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;FE;gap;
Cyphopterum eremicum;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum fauveli;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;FE;gap;
Cyphopterum fortunatum;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum gohium;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum gomerense;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum graciosae;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum grancanariense;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum granreyi;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum grossum;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum halophilum;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum hidalgo;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum incertum;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum jandiensis;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum minus;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum moralesi;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum nublum;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum occidentale;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum odontospermi;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum palfortum;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum pallidum;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum palmense;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum posterius;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum psammophilum;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum quartaui;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum retusum;Arthropoda;Insecta;Hemiptera;Flatidae;BOLD,FE;0;1;0;FE;gap;486006
Cyphopterum salinum;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum salvagensis;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Cyphopterum tenerifae;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Metcalfa pruinosa;Arthropoda;Insecta;Hemiptera;Flatidae;BOLD,FE,iNat;1809;2038;5;FE;;461055
Phantia michelina;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;;gap;
Phantia subquadrata;Arthropoda;Insecta;Hemiptera;Flatidae;FE;;;;FE;gap;
Siphanta acuta;Arthropoda;Insecta;Hemiptera;Flatidae;BOLD;135;141;1;ITIS;;247931
