species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Bactericera acutipennis;Arthropoda;Insecta;Hemiptera;Triozidae;BOLD,FE;0;2;0;FE;gap;761131
Bactericera albiventris;Arthropoda;Insecta;Hemiptera;Triozidae;BOLD,FE;5;7;1;FE;;790927
Bactericera atraphaxidis;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;FE;gap;
Bactericera bohemica;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;FE;gap;
Bactericera bucegica;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;FE;gap;
Bactericera calcarata;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;FE;gap;
Bactericera crithmi;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;FE;gap;
Bactericera curvatinervis;Arthropoda;Insecta;Hemiptera;Triozidae;BOLD,FE;0;3;0;FE;gap;674331
Bactericera femoralis;Arthropoda;Insecta;Hemiptera;Triozidae;FE;18;20;1;FE;;925745
Bactericera harrisoni;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;FE;gap;
Bactericera kratochvili;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;;gap;
Bactericera loginovae;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;FE;gap;
Bactericera maura;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;FE;gap;373352
Bactericera melanoparia;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;FE;gap;
Bactericera modesta;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;FE;gap;
Bactericera nigricornis;Arthropoda;Insecta;Hemiptera;Triozidae;BOLD,FE;4;11;1;FE;;765871
Bactericera parastriola;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;;gap;
Bactericera perrisii;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;;gap;
Bactericera reuteri;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;FE;gap;
Bactericera rossica;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;FE;gap;
Bactericera salicivora;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;FE;gap;595463
Bactericera salictaria;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;FE;gap;
Bactericera silvarnis;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;FE;gap;
Bactericera striola;Arthropoda;Insecta;Hemiptera;Triozidae;FE;;;;FE;gap;
Bactericera substriola;Arthropoda;Insecta;Hemiptera;Triozidae;BOLD,FE;3;3;0;;;1062627
Bactericera tremblayi;Arthropoda;Insecta;Hemiptera;Triozidae;BOLD,FE;3;12;1;FE;;925747
Bactericera trigonica;Arthropoda;Insecta;Hemiptera;Triozidae;BOLD,FE;16;17;1;;;925748
