species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Apartus michalki;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;0;5;0;FE;gap;1158278
Apartus wagnerianus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;FE;gap;
Cixius alpestris;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius ariadne;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius armatus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius azofloresi;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius azomariae;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius azopicavus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius azopifajo;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius azoricus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius azoterceirae;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius beieri;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius caledonicus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius cambricus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;2;7;0;;;1062696
Cixius carniolicus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius cavazoricus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius chaoensis;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius crambiformis;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius cunicularius;Arthropoda;Insecta;Hemiptera;Cixiidae;BOLD,FE,iNat;17;21;1;;;719936
Cixius distinguendus;Arthropoda;Insecta;Hemiptera;Cixiidae;BOLD,FE,iNat;2;4;1;;;719937
Cixius dubius;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;1;2;0;;;1158207
Cixius granulatus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius heydenii;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius hispidus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius insularis;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius lineolatus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius madeirensis;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius nervosus;Arthropoda;Insecta;Hemiptera;Cixiidae;BOLD,FE,iNat;12;25;1;FE;;455316;487964
Cixius nycticolus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius ochraceus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius pallipes;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;0;2;0;;gap;650194
Cixius palmensis;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius palmeros;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius pascuorum;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius pinarcoladus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius ratonicus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius remotus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius rufofasciatus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius rufus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius sanctangeli;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius sibiricus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius similis;Arthropoda;Insecta;Hemiptera;Cixiidae;BOLD,FE;6;12;1;;;650195
Cixius simplex;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius sticticus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius stigmaticus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius tacandus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius trirhacoides;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius ukrainicus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius variabilis;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;FE;gap;
Cixius verticalis;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Cixius wagneri;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;0;1;0;;gap;650196
Duilius bipunctatus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;FE;gap;
Duilius fasciatus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;FE;gap;
Duilius seticulosus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;FE;gap;
Duilius tamaricis;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;FE;gap;
Duilius viridissima;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;FE;gap;
Duilius viridulus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;FE;gap;
Eumecurus bourouensis;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;FE;gap;
Eumecurus ljubodragi;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Hyalesthes angustulus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;FE;gap;
Hyalesthes aylanus;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
Hyalesthes duffelsi;Arthropoda;Insecta;Hemiptera;Cixiidae;FE;;;;;gap;
