species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Parapiesma atriplicis;Arthropoda;Insecta;Hemiptera;Piesmatidae;FE,CoPH;;;;CoPH;gap;
Parapiesma kochiae;Arthropoda;Insecta;Hemiptera;Piesmatidae;FE,CoPH;;;;CoPH;gap;
Parapiesma pupula;Arthropoda;Insecta;Hemiptera;Piesmatidae;FE,CoPH;;;;CoPH;gap;
Parapiesma quadratum;Arthropoda;Insecta;Hemiptera;Piesmatidae;BOLD,FE,CoPH;7;13;1;CoPH;;484610
Parapiesma rotundatum;Arthropoda;Insecta;Hemiptera;Piesmatidae;FE,CoPH;;;;CoPH;gap;
Parapiesma salsolae;Arthropoda;Insecta;Hemiptera;Piesmatidae;BOLD,FE,CoPH;2;2;1;CoPH;;719827
Parapiesma silenes;Arthropoda;Insecta;Hemiptera;Piesmatidae;FE,CoPH;;;;CoPH;gap;
Parapiesma unicolor;Arthropoda;Insecta;Hemiptera;Piesmatidae;FE,CoPH;;;;CoPH;gap;
Parapiesma variabile;Arthropoda;Insecta;Hemiptera;Piesmatidae;FE,CoPH;;;;CoPH;gap;
Piesma capitatum;Arthropoda;Insecta;Hemiptera;Piesmatidae;BOLD,FE,CoPH;7;7;1;CoPH;;892450
Piesma maculatum;Arthropoda;Insecta;Hemiptera;Piesmatidae;BOLD,FE,CoPH;24;34;1;CoPH;;373970
Piesma quadratum;Arthropoda;Insecta;Hemiptera;Piesmatidae;BOLD;1;4;0;;;237280
