species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Acaudella puchovi;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acaudinum bulgaricum;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acaudinum centaureae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Acaudinum longisetosum;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acaudinum roumanicum;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acuticauda erigerontis;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon auctum;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Acyrthosiphon auriculae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon bidentis;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon boreale;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon brachysiphon;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon brevicorne;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon calvulum;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon caraganae;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;13;14;1;FE;;22235
Acyrthosiphon chelidonii;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon corsicae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon cyparissiae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Acyrthosiphon daphnidis;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon echinospartii;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon ericetorum;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon euphorbiae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Acyrthosiphon genistae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon gossypii;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon ignotum;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon knechteli;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Acyrthosiphon kondoi;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon lactucae;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;98;101;1;FE;;22227
Acyrthosiphon lambersi;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;2;2;1;;;142880
Acyrthosiphon loti;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Acyrthosiphon malvae;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;180;182;2;FE;;95345
Acyrthosiphon matilei;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon mordvilkoi;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon navozovi;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon nigripes;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Acyrthosiphon norvergicum;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon parvum;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon pisum;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;986;1066;1;FE;;14527
Acyrthosiphon porrifolii;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Acyrthosiphon primulae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Acyrthosiphon scariolae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon supranubius;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Acyrthosiphon svalbardicum;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;0;5;0;;gap;142930
Acyrthosiphon thracicum;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Allocotaphis quaestionis;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;6;6;1;FE;;142947
Aloephagus myersi;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Ammiaphis sii;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Amphorophora ampullata;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;24;25;2;;;34122
Amphorophora annae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Amphorophora gei;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Amphorophora idaei;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;2;5;1;FE;;142980
Amphorophora rubi;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;72;74;1;FE;;82330
Amphorophora tuberculata;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Amphorosiphon pulmonariae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Andorracallis pujadei;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Anoecia caricis;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Anoecia corni;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE,iNat;216;221;1;FE;;142780
Anoecia cornimaris;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Anoecia furcata;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Anoecia haupti;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Anoecia krizusi;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Anoecia major;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Anoecia mimeuri;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Anoecia nemoralis;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Anoecia pskovica;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Anoecia stipae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Anoecia vagans;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Anoecia willcocksi;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Anoecia zirnitsi;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Anthemidaphis ligusticae;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;3;3;1;FE;;595178
Anthemidaphis oligommata;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Anthracosiphon hertae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Anuraphis cachryos;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;6;10;1;;;143010
Anuraphis catonii;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;5;10;1;;;143012
Anuraphis farfarae;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;5;9;1;FE;;143014
Anuraphis pyrilaseri;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;19;25;1;;;143020
Anuraphis shaposhnikovi;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD;10;14;1;;;143021
Anuraphis subterranea;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;13;20;1;FE;;143022
Anuromyzus cotoneasteris;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Aphidura delmasi;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphidura gypsophilae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphidura mingens;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphidura ornata;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphidura pannonica;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphidura picta;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphidura pujoli;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Aphis acanthoidis;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Aphis acetosae;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;5;5;1;;;143045
Aphis affinis;Arthropoda;Insecta;Hemiptera;Aphididae;FE;12;15;1;;;143051
Aphis agrariae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Aphis alchemillae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Aphis aliena;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;;;;;gap;143060
Aphis antherici;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphis arbuti;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphis arctiumi;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Aphis argrimoniae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;1;1;1;;;143076
Aphis armata;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphis astragali;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphis atuberculata;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphis austriaca;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphis balloticola;Arthropoda;Insecta;Hemiptera;Aphididae;FE;0;1;0;;gap;143098
Aphis berlinskii;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphis berteroae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphis breviseta;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphis brohmeri;Arthropoda;Insecta;Hemiptera;Aphididae;FE;8;8;0;;;143110
Aphis brotericola;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;6;6;2;;;143111
Aphis brunellae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;0;1;0;;gap;143112
Aphis brunnea;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphis bupleuri;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Aphis cacaliasteris;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;2;2;1;;;143117
Aphis calaminthae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
Aphis callunae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphis caroliboerneri;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;4;4;1;FE;;143125
Aphis catalpae;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphis chloris;Arthropoda;Insecta;Hemiptera;Aphididae;BOLD,FE;2;2;1;;;143136
Aphis ciceri;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;;gap;
Aphis cirsiioleracei;Arthropoda;Insecta;Hemiptera;Aphididae;FE;;;;FE;gap;
