species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Anoplocerus elevatus;Arthropoda;Insecta;Hemiptera;Coreidae;FE,CoPH;;;;CoPH;gap;
Anoplocerus lucasi;Arthropoda;Insecta;Hemiptera;Coreidae;FE,CoPH;;;;CoPH;gap;
Anoplocerus luteus;Arthropoda;Insecta;Hemiptera;Coreidae;FE,CoPH;1;1;0;CoPH;;1149008
Arenocoris fallenii;Arthropoda;Insecta;Hemiptera;Coreidae;BOLD,FE,CoPH,iNat;11;17;2;CoPH;;455300
Arenocoris intermedius;Arthropoda;Insecta;Hemiptera;Coreidae;FE,CoPH;;;;CoPH;gap;
Arenocoris waltlii;Arthropoda;Insecta;Hemiptera;Coreidae;FE,CoPH,iNat;;;;CoPH;gap;
Bathysolen nubilus;Arthropoda;Insecta;Hemiptera;Coreidae;BOLD,FE,CoPH,iNat;16;22;1;CoPH;;384162
Bothrostethus annulipes;Arthropoda;Insecta;Hemiptera;Coreidae;BOLD,FE,CoPH;1;1;0;CoPH;;1057455
Centrocoris spiniger;Arthropoda;Insecta;Hemiptera;Coreidae;BOLD,FE,CoPH;4;6;1;CoPH;;947801
Centrocoris variegatus;Arthropoda;Insecta;Hemiptera;Coreidae;BOLD,FE,CoPH;2;5;2;CoPH;;952786
Centrocoris volxemi;Arthropoda;Insecta;Hemiptera;Coreidae;CoPH;;;;CoPH;gap;
Ceraleptus gracilicornis;Arthropoda;Insecta;Hemiptera;Coreidae;BOLD,FE,CoPH,iNat;6;8;1;CoPH;;464449
Ceraleptus lividus;Arthropoda;Insecta;Hemiptera;Coreidae;BOLD,FE,CoPH,iNat;14;17;1;CoPH;;453604
Ceraleptus lugens;Arthropoda;Insecta;Hemiptera;Coreidae;FE,CoPH;;;;CoPH;gap;
Ceraleptus obtusus;Arthropoda;Insecta;Hemiptera;Coreidae;BOLD,FE,CoPH,iNat;1;2;1;CoPH;;992673
Cercinthus elegans;Arthropoda;Insecta;Hemiptera;Coreidae;FE;;;;CoPH;gap;
Cercinthus griseus;Arthropoda;Insecta;Hemiptera;Coreidae;FE,CoPH;;;;CoPH;gap;
Cercinthus lehmanni;Arthropoda;Insecta;Hemiptera;Coreidae;FE;;;;FE;gap;
Cercinthus lehmannii;Arthropoda;Insecta;Hemiptera;Coreidae;CoPH;;;;CoPH;gap;
Coreus marginatus;Arthropoda;Insecta;Hemiptera;Coreidae;BOLD,FE,CoPH,iNat;96;115;4;FE;;365821
Coriomeris affinis;Arthropoda;Insecta;Hemiptera;Coreidae;BOLD,FE,CoPH;6;6;1;CoPH;;992695
Coriomeris alpinus;Arthropoda;Insecta;Hemiptera;Coreidae;BOLD,FE,CoPH;4;4;1;CoPH;;1057453
Coriomeris brevicornis;Arthropoda;Insecta;Hemiptera;Coreidae;FE;;;;;gap;
Coriomeris denticulatus;Arthropoda;Insecta;Hemiptera;Coreidae;BOLD,FE,CoPH,iNat;30;53;2;CoPH;;365817
Coriomeris hirticornis;Arthropoda;Insecta;Hemiptera;Coreidae;BOLD,FE,CoPH;14;14;1;CoPH;;992677
Coriomeris pallidus;Arthropoda;Insecta;Hemiptera;Coreidae;FE,CoPH;;;;CoPH;gap;
Coriomeris scabricornis;Arthropoda;Insecta;Hemiptera;Coreidae;BOLD,FE,CoPH;16;18;2;FE;;751001
Coriomeris subglaber;Arthropoda;Insecta;Hemiptera;Coreidae;FE,CoPH;;;;;gap;
Coriomeris vitticollis;Arthropoda;Insecta;Hemiptera;Coreidae;FE,CoPH;;;;;gap;
Enoplops bos;Arthropoda;Insecta;Hemiptera;Coreidae;FE,CoPH;;;;CoPH;gap;
Enoplops disciger;Arthropoda;Insecta;Hemiptera;Coreidae;FE,CoPH;;;;CoPH;gap;
Enoplops scapha;Arthropoda;Insecta;Hemiptera;Coreidae;BOLD,FE,CoPH,iNat;30;35;1;CoPH;;468428
Gonocerus acuteangulatus;Arthropoda;Insecta;Hemiptera;Coreidae;BOLD,FE,CoPH,iNat;48;56;1;CoPH;;373967
Gonocerus insidiator;Arthropoda;Insecta;Hemiptera;Coreidae;BOLD,FE,CoPH;6;7;2;CoPH;;740244
Gonocerus juniperi;Arthropoda;Insecta;Hemiptera;Coreidae;BOLD,FE,CoPH,iNat;24;28;2;CoPH;;380504
Haploprocta incognita;Arthropoda;Insecta;Hemiptera;Coreidae;FE;;;;;gap;
