species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Falcaustra ararath;Nematoda;Secernentea;Ascaridida;Kathlaniidae;FE;;;;FE;gap;
Falcaustra armenica;Nematoda;Secernentea;Ascaridida;Kathlaniidae;FE;;;;;gap;
Falcaustra donanaensis;Nematoda;Secernentea;Ascaridida;Kathlaniidae;FE;;;;;gap;
Kathlania leptura;Nematoda;Secernentea;Ascaridida;Kathlaniidae;WORMS;;;;WORMS;gap;
Megalobatrachonema campanae;Nematoda;Secernentea;Ascaridida;Kathlaniidae;FE;;;;;gap;
Megalobatrachonema terdentatum;Nematoda;Secernentea;Ascaridida;Kathlaniidae;FE;;;;FE;gap;
