species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Agathotanais ingolfi;Arthropoda;Malacostraca;Tanaidacea;Agathotanaidae;BOLD,WORMS;0;3;0;;gap;528005
Metagathotanais insulcatus;Arthropoda;Malacostraca;Tanaidacea;Agathotanaidae;WORMS;;;;;gap;
Paragathotanais gracilis;Arthropoda;Malacostraca;Tanaidacea;Agathotanaidae;WORMS;;;;;gap;
Paragathotanais nanus;Arthropoda;Malacostraca;Tanaidacea;Agathotanaidae;WORMS;;;;;gap;
Paragathotanais robustus;Arthropoda;Malacostraca;Tanaidacea;Agathotanaidae;WORMS;;;;;gap;
Paragathtanais nanus;Arthropoda;Malacostraca;Tanaidacea;Agathotanaidae;BOLD;0;1;0;;gap;528019
Paranarthrura borealis;Arthropoda;Malacostraca;Tanaidacea;Agathotanaidae;WORMS;;;;;gap;
Paranarthrura crassa;Arthropoda;Malacostraca;Tanaidacea;Agathotanaidae;WORMS;;;;;gap;
Paranarthrura insignis;Arthropoda;Malacostraca;Tanaidacea;Agathotanaidae;WORMS;;;;;gap;
Paranarthrura intermedia;Arthropoda;Malacostraca;Tanaidacea;Agathotanaidae;WORMS;;;;;gap;
Paranarthrura lusitanus;Arthropoda;Malacostraca;Tanaidacea;Agathotanaidae;WORMS;;;;;gap;
Paranarthrura subtilis;Arthropoda;Malacostraca;Tanaidacea;Agathotanaidae;WORMS;;;;;gap;
Paranarthrura tridens;Arthropoda;Malacostraca;Tanaidacea;Agathotanaidae;WORMS;;;;;gap;
