species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Archirileya femorata;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;FE;gap;
Archirileya inopinata;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;FE;gap;
Bruchophagus astragali;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE,DTN;;;;;gap;
Bruchophagus bajariae;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;FE;gap;
Bruchophagus coluteae;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;FE;gap;
Bruchophagus coronillae;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Bruchophagus dorycnii;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Bruchophagus evolans;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Bruchophagus gibbus;Arthropoda;Insecta;Hymenoptera;Eurytomidae;BOLD,FE,DTN;7;17;2;FE;;29834
Bruchophagus hippocrepidis;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Bruchophagus incrassatus;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;FE;gap;
Bruchophagus intermedius;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;FE;gap;
Bruchophagus maurus;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE,DTN;;;;FE;gap;
Bruchophagus microphtholmus;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;FE;gap;
Bruchophagus mutabilis;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Bruchophagus ononis;Arthropoda;Insecta;Hymenoptera;Eurytomidae;BOLD,FE;1;4;0;FE;;29838
Bruchophagus oxytropidis;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Bruchophagus platypterus;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE,DTN;;;;FE;gap;
Bruchophagus ponticus;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Bruchophagus robiniae;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Bruchophagus roddi;Arthropoda;Insecta;Hymenoptera;Eurytomidae;BOLD,FE,DTN;16;19;2;;;492716
Bruchophagus scaposus;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;FE;gap;
Bruchophagus seravschanicus;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Bruchophagus sophorae;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Bruchophagus subsulcatus;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;FE;gap;
Bruchophagus tauricus;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Bruchophagus timaspidis;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;FE;gap;
Buresium rufum;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Cathilaria globiventris;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;FE;gap;
Endobia donacis;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma abatos;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;FE;gap;
Eurytoma abdita;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma abieticola;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE,DTN;;;;;gap;
Eurytoma abrotani;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE,DTN;;;;FE;gap;
Eurytoma aciculata;Arthropoda;Insecta;Hymenoptera;Eurytomidae;BOLD,FE,DTN;1;7;2;;;792168
Eurytoma acroptilae;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma adleriae;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma aethiops;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;FE;gap;
Eurytoma afra;Arthropoda;Insecta;Hymenoptera;Eurytomidae;BOLD,FE,DTN;2;2;1;FE;;655933
Eurytoma agrostidis;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma alhagicola;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma aloineae;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE,DTN;;;;FE;gap;
Eurytoma aloisifilippoi;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;FE;gap;
Eurytoma alopecuri;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma ampelodesmae;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;FE;gap;
Eurytoma amygdali;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;0;1;0;;gap;168318
Eurytoma annilai;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma annulipes;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma apicalis;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma appendigaster;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE,DTN;;;;FE;gap;
Eurytoma aquatica;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE,DTN;;;;;gap;
Eurytoma arctica;Arthropoda;Insecta;Hymenoptera;Eurytomidae;BOLD,FE,DTN;12;17;2;FE;;655934
Eurytoma artemisiae;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma ascendens;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma asphodeli;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;71;72;2;;;959051
Eurytoma aspila;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE,DTN;;;;FE;gap;
Eurytoma asyneumae;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma aterrima;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE,DTN;;;;FE;gap;
Eurytoma atra;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE,DTN;;;;FE;gap;
Eurytoma baldingerae;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE,DTN;;;;;gap;
Eurytoma betae;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;FE;gap;
Eurytoma bicolorata;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma blanci;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma blastophagi;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE,DTN;;;;;gap;
Eurytoma brunniventris;Arthropoda;Insecta;Hymenoptera;Eurytomidae;BOLD,FE,DTN;114;114;1;;;959052
Eurytoma campanulae;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma caraganae;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma carpini;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma castor;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE,DTN;;;;;gap;
Eurytoma castorella;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;FE;gap;
Eurytoma caulicola;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE,DTN;;;;;gap;
Eurytoma cebennica;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma centaureae;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE,DTN;;;;;gap;
Eurytoma coleophorae;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma coleopterae;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE;;;;;gap;
Eurytoma collaris;Arthropoda;Insecta;Hymenoptera;Eurytomidae;FE,DTN;;;;FE;gap;
