species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Aceratoneuromyia claridgei;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;;gap;
Aceratoneuromyia evanescens;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;FE;gap;
Aceratoneuromyia fimbriata;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;;gap;
Aceratoneuromyia granularis;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;;gap;
Aceratoneuromyia indica;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;12;12;2;FE;;1161957
Aceratoneuromyia polita;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;;gap;
Achrysocharoides acerianus;Arthropoda;Insecta;Hymenoptera;Eulophidae;BOLD,FE,DTN;5;5;1;FE;;162239
Achrysocharoides albiscapus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Achrysocharoides altilis;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Achrysocharoides atys;Arthropoda;Insecta;Hymenoptera;Eulophidae;BOLD,FE,DTN;3;4;1;FE;;162240
Achrysocharoides budensis;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;FE;gap;
Achrysocharoides bukkensis;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Achrysocharoides butus;Arthropoda;Insecta;Hymenoptera;Eulophidae;BOLD,FE;15;19;2;FE;;736796
Achrysocharoides carpini;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;;gap;
Achrysocharoides cilla;Arthropoda;Insecta;Hymenoptera;Eulophidae;BOLD,FE,DTN;48;54;6;FE;;162237
Achrysocharoides cruentus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;;gap;
Achrysocharoides insignitellae;Arthropoda;Insecta;Hymenoptera;Eulophidae;BOLD,FE,DTN;2;2;1;FE;;123276
Achrysocharoides latreilleii;Arthropoda;Insecta;Hymenoptera;Eulophidae;BOLD;10;10;1;;;162236
Achrysocharoides latreillii;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;FE;gap;
Achrysocharoides nigricoxae;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;FE;gap;
Achrysocharoides niveipes;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;FE;gap;
Achrysocharoides pannonica;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Achrysocharoides parva;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Achrysocharoides platanoidae;Arthropoda;Insecta;Hymenoptera;Eulophidae;BOLD;1;1;1;;;768213
Achrysocharoides scaposa;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Achrysocharoides splendens;Arthropoda;Insecta;Hymenoptera;Eulophidae;BOLD,FE,DTN;0;2;0;FE;gap;162238
Achrysocharoides suprafolius;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;FE;gap;
Achrysocharoides zwoelferi;Arthropoda;Insecta;Hymenoptera;Eulophidae;BOLD,FE,DTN;0;1;0;FE;gap;162242
Allocerastichus doderi;Arthropoda;Insecta;Hymenoptera;Eulophidae;BOLD,FE,DTN;2;2;1;FE;;768208
Allocerastichus verticillata;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Anaprostocetus acuminatus;Arthropoda;Insecta;Hymenoptera;Eulophidae;BOLD,FE,DTN;1;1;1;FE;;792178
Apotetrastichus contractus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Apotetrastichus postmarginalis;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Apotetrastichus sericothorax;Arthropoda;Insecta;Hymenoptera;Eulophidae;BOLD,FE;0;1;0;FE;gap;51267
Aprostocetus aartseni;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;;gap;
Aprostocetus acron;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;;gap;
Aprostocetus aega;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Aprostocetus aethiops;Arthropoda;Insecta;Hymenoptera;Eulophidae;BOLD,FE,DTN;35;37;1;FE;;508419
Aprostocetus agevilleae;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;;gap;
Aprostocetus agrus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Aprostocetus alveatus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;;gap;
Aprostocetus amenon;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Aprostocetus andalusicus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;;gap;
Aprostocetus annulatus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;FE;gap;
Aprostocetus anodaphus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Aprostocetus apama;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;FE;gap;
Aprostocetus apiculatus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;;gap;
Aprostocetus aquaticus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;FE;gap;
Aprostocetus aquilus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;;gap;
Aprostocetus arathis;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Aprostocetus arenarius;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;FE;gap;
Aprostocetus aristaeus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;FE;gap;
Aprostocetus arrabonicus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Aprostocetus artemisiae;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Aprostocetus artemisicola;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;;gap;
Aprostocetus askewi;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;;gap;
Aprostocetus atticus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;;gap;
Aprostocetus aurantiacus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;FE;gap;
Aprostocetus azoricus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;;gap;
Aprostocetus bakkendorfi;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;;gap;
Aprostocetus balasi;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Aprostocetus beroe;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Aprostocetus biorrhizae;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Aprostocetus blastophagusi;Arthropoda;Insecta;Hymenoptera;Eulophidae;BOLD;5;5;2;;;930407
Aprostocetus boreus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;FE;gap;
Aprostocetus bouceki;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;;gap;
Aprostocetus brachycerus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;FE;gap;
Aprostocetus brevipennis;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;;gap;
Aprostocetus bruzzonis;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;FE;gap;
Aprostocetus calamarius;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE,DTN;;;;;gap;
Aprostocetus calvus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
Aprostocetus capitigenae;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;;gap;
Aprostocetus capnopterus;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;;gap;
Aprostocetus catius;Arthropoda;Insecta;Hymenoptera;Eulophidae;FE;;;;FE;gap;
