species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Aegilips atricornis;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE;0;3;0;;gap;733501
Aegilips curvipes;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;;gap;
Aegilips nitidula;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE,DTN;2;4;1;FE;;646936
Aegilips punctulata;Arthropoda;Insecta;Hymenoptera;Figitidae;FE,DTN;;;;;gap;
Aegilips romseyensis;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE,DTN;6;11;3;;;733502
Aegilips vena;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE;10;11;1;;;710497
Aganaspis daci;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;FE;gap;
Alloxysta abdera;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;;gap;
Alloxysta afer;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;FE;gap;
Alloxysta albosignata;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;;gap;
Alloxysta aperta;Arthropoda;Insecta;Hymenoptera;Figitidae;FE,DTN;;;;FE;gap;
Alloxysta aphidicida;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;FE;gap;
Alloxysta apteroidea;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE;2;2;1;;;668700
Alloxysta arcuata;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD;14;32;6;;;744884
Alloxysta basimacula;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD;98;98;6;;;744886
Alloxysta brachycera;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE;3;3;1;;;751096
Alloxysta brachyptera;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE,DTN;8;8;5;FE;;668701
Alloxysta brevicella;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;;gap;
Alloxysta brevicornis;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;FE;gap;
Alloxysta brevis;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE;304;323;15;FE;;646930
Alloxysta brevitarsis;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;FE;gap;
Alloxysta cabrerai;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;FE;gap;
Alloxysta casatanea;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD;1;1;1;;;1142215
Alloxysta castanea;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD;177;213;36;;;744883
Alloxysta cincta;Arthropoda;Insecta;Hymenoptera;Figitidae;FE,DTN;;;;FE;gap;
Alloxysta circumscripta;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE,DTN;4;4;2;FE;;668697
Alloxysta citripes;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE;34;35;10;FE;;744881
Alloxysta consobrina;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE;38;47;10;FE;;751091
Alloxysta crassicornis;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;FE;gap;
Alloxysta cursor;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE,DTN;1;1;1;FE;;668705
Alloxysta curta;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD;11;11;3;;;784210
Alloxysta discreta;Arthropoda;Insecta;Hymenoptera;Figitidae;FE,DTN;;;;FE;gap;
Alloxysta femoralis;Arthropoda;Insecta;Hymenoptera;Figitidae;FE,DTN;;;;FE;gap;
Alloxysta flaviceps;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;FE;gap;
Alloxysta flavicornis;Arthropoda;Insecta;Hymenoptera;Figitidae;FE,DTN;;;;FE;gap;
Alloxysta fracticornis;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE;6;9;3;FE;;751093
Alloxysta fulviceps;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE,DTN;11;12;2;FE;;646941
Alloxysta fusca;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;FE;gap;
Alloxysta fuscicornis;Arthropoda;Insecta;Hymenoptera;Figitidae;FE,DTN;;;;FE;gap;
Alloxysta fuscipes;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE;29;31;2;FE;;751098
Alloxysta fuscitarsis;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;;gap;
Alloxysta glebaria;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;;gap;
Alloxysta halterata;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD;5;5;3;;;780956
Alloxysta heptatoma;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;;gap;
Alloxysta islandica;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;;gap;
Alloxysta kiefferi;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;;gap;
Alloxysta leunisii;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE,DTN;1;1;1;FE;;668704
Alloxysta ligustri;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;;gap;
Alloxysta longicornis;Arthropoda;Insecta;Hymenoptera;Figitidae;FE,DTN;;;;FE;gap;
Alloxysta longipennis;Arthropoda;Insecta;Hymenoptera;Figitidae;FE,DTN;;;;FE;gap;
Alloxysta lutea;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;FE;gap;
Alloxysta luteipes;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;FE;gap;
Alloxysta macrophadna;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,DTN;24;28;7;FE;;646933
Alloxysta marshalliana;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD;31;32;3;;;751097
Alloxysta maxima;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;;gap;
Alloxysta melanogaster;Arthropoda;Insecta;Hymenoptera;Figitidae;FE,DTN;;;;FE;gap;
Alloxysta melanothorax;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;FE;gap;
Alloxysta mullensis;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD;1;1;1;;;751099
Alloxysta musti;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;FE;gap;
Alloxysta nigricans;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;;gap;
Alloxysta nigripes;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;FE;gap;
Alloxysta nigrita;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;FE;gap;
Alloxysta obscurata;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE,DTN;18;18;6;FE;;744887
Alloxysta orthocera;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;FE;gap;
Alloxysta pallidicornis;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE;14;14;3;FE;;744882
Alloxysta patens;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;;gap;
Alloxysta pedestris;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE;1;1;1;FE;;668703
Alloxysta pilipennis;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE,DTN;13;14;6;FE;;751094
Alloxysta pleuralis;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE;2;3;1;FE;;668702
Alloxysta postica;Arthropoda;Insecta;Hymenoptera;Figitidae;FE,DTN;;;;FE;gap;
Alloxysta proxima;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD;9;9;1;;;780957
Alloxysta pusilla;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE;7;9;2;FE;;744888
Alloxysta ramulifera;Arthropoda;Insecta;Hymenoptera;Figitidae;BOLD,FE;76;86;6;FE;;668699
Alloxysta rufa;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;FE;gap;
Alloxysta rufiventris;Arthropoda;Insecta;Hymenoptera;Figitidae;FE,DTN;;;;FE;gap;
Alloxysta sawoniewiczi;Arthropoda;Insecta;Hymenoptera;Figitidae;FE;;;;FE;gap;
