species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Artiotilla biguttata;Arthropoda;Insecta;Hymenoptera;Mutillidae;FE;;;;FE;gap;
Blakeius bipunctata;Arthropoda;Insecta;Hymenoptera;Mutillidae;BOLD;0;2;0;;gap;1139897
Blakeius bipunctatus;Arthropoda;Insecta;Hymenoptera;Mutillidae;FE;;;;FE;gap;
Blakeius chiesii;Arthropoda;Insecta;Hymenoptera;Mutillidae;FE;;;;FE;gap;
Blakeius invreai;Arthropoda;Insecta;Hymenoptera;Mutillidae;FE;;;;FE;gap;
Blakeius leopoldinus;Arthropoda;Insecta;Hymenoptera;Mutillidae;FE;;;;FE;gap;
Blakeius ortisi;Arthropoda;Insecta;Hymenoptera;Mutillidae;FE;;;;FE;gap;
Ctenotilla caeca;Arthropoda;Insecta;Hymenoptera;Mutillidae;BOLD,FE;0;2;0;FE;gap;330618
Cystomutilla ruficeps;Arthropoda;Insecta;Hymenoptera;Mutillidae;BOLD,FE;0;6;0;FE;gap;330591
Dasylabris adversa;Arthropoda;Insecta;Hymenoptera;Mutillidae;FE;;;;FE;gap;
Dasylabris angelae;Arthropoda;Insecta;Hymenoptera;Mutillidae;FE;;;;;gap;
Dasylabris atrata;Arthropoda;Insecta;Hymenoptera;Mutillidae;FE;;;;FE;gap;
Dasylabris biblica;Arthropoda;Insecta;Hymenoptera;Mutillidae;FE;;;;;gap;
Dasylabris bicolor;Arthropoda;Insecta;Hymenoptera;Mutillidae;FE;;;;FE;gap;
Dasylabris canariensis;Arthropoda;Insecta;Hymenoptera;Mutillidae;FE;;;;;gap;
Dasylabris egregia;Arthropoda;Insecta;Hymenoptera;Mutillidae;FE;;;;FE;gap;
Dasylabris iberica;Arthropoda;Insecta;Hymenoptera;Mutillidae;FE;;;;;gap;
Dasylabris lugubris;Arthropoda;Insecta;Hymenoptera;Mutillidae;FE;;;;FE;gap;
