species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Amphibolips arbensis;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;;gap;
Andricus albipes;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE,DTN;;;;;gap;
Andricus alniensis;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus amblycerus;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus amenti;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE,DTN;;;;FE;gap;
Andricus analis;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus aries;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE,iNat,DTN;;;;FE;gap;
Andricus bimaculatus;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE,DTN;;;;FE;gap;
Andricus brachycentrus;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus bulgaricus;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;;gap;
Andricus caliciformis;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus callidoma;Arthropoda;Insecta;Hymenoptera;Cynipidae;BOLD,FE,iNat,DTN;4;4;1;FE;;646940
Andricus caputmedusae;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE,DTN;1;7;1;FE;;82253
Andricus catilla;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus cecconii;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;0;1;0;;gap;930264
Andricus clementinae;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus conglomeratus;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE,DTN;;;;FE;gap;
Andricus conificus;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus coriarius;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE,DTN;1;1;1;FE;;82923
Andricus coronatus;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus corruptrix;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE,DTN;;;;FE;gap;
Andricus crassicornis;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus crispator;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus cryptobius;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;;gap;
Andricus curtisii;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus curvator;Arthropoda;Insecta;Hymenoptera;Cynipidae;BOLD,FE,iNat,DTN;16;17;1;FE;;83509
Andricus cydoniae;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;;gap;
Andricus dentimitratus;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE,iNat;;;;FE;gap;
Andricus exclusus;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE,DTN;;;;FE;gap;
Andricus fidelensis;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;;gap;
Andricus flavicornis;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE,DTN;;;;;gap;
Andricus foecundatrix;Arthropoda;Insecta;Hymenoptera;Cynipidae;BOLD,FE,iNat,DTN;7;7;1;FE;;519559
Andricus fulviventris;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE,DTN;;;;;gap;
Andricus fuscicornis;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE,DTN;;;;;gap;
Andricus galeatus;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus gallaecus;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;;gap;
Andricus gallaetinctoriae;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus gallaeurnaeformis;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus gemmeus;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE,DTN;;;;FE;gap;
Andricus gemmicola;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;;gap;
Andricus geniculatus;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus giardina;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;;gap;
Andricus glandulae;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE,DTN;;;;FE;gap;
Andricus glutinosus;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus gracilicornis;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus grossulariae;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE,iNat,DTN;0;4;1;FE;gap;930265
Andricus hedwigia;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE,DTN;;;;FE;gap;
Andricus hispanicus;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus hungaricus;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus hyalinus;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE,DTN;;;;;gap;
Andricus hystrix;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus impropius;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus infectorius;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
Andricus inflator;Arthropoda;Insecta;Hymenoptera;Cynipidae;BOLD,FE,iNat,DTN;4;5;1;FE;;80873
Andricus insanus;Arthropoda;Insecta;Hymenoptera;Cynipidae;FE;;;;FE;gap;
