species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Acerotella boter;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Acerotella evanescens;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;FE;gap;
Acerotella humilis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;FE;gap;
Acerotella hungarica;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Acerotella oblongisubcostaliceps;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Acerotella silvicola;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Aceroteta borealis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Allotropa antennalis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Allotropa conventus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Allotropa europus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Allotropa helenae;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Allotropa jacobsoni;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Allotropa mecrida;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;FE;gap;
Amblyaspis abas;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Amblyaspis aliena;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;FE;gap;
Amblyaspis angustula;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Amblyaspis belus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Amblyaspis crates;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Amblyaspis dolichosoma;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Amblyaspis forticornis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;FE;gap;
Amblyaspis furius;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Amblyaspis fuscicornis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Amblyaspis lasiophila;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Amblyaspis longiventris;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Amblyaspis nereus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Amblyaspis nodicornis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;FE;gap;
Amblyaspis norvegica;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Amblyaspis otreus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Amblyaspis prorsa;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Amblyaspis roboris;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Amblyaspis rufistilus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Amblyaspis rufithorax;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Amblyaspis rufiventris;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Amblyaspis scelionoides;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Amblyaspis scutellaris;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Amblyaspis strandi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Amblyaspis tritici;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Amblyaspis vitellinipes;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Amblyaspis walkeri;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Amitus aleurotubae;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Amitus croesus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Amitus fuscipennis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Amitus longicornis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;FE;gap;
Amitus minervae;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Amitus rugosus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Amitus spiniferus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Amitus vesuvianus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Anirama marikovskii;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Anopedias lacustris;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Anopedias obscurus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Anopedias sundholmi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Anopedias tritomus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Ceratacis flavipes;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Criomica viktorovi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Diplatygaster formicaria;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Euxestonotus clavicornis;Arthropoda;Insecta;Hymenoptera;Platygastridae;BOLD,FE;1;1;0;;;953955
Euxestonotus error;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;FE;gap;
Euxestonotus hasselbachi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;;gap;
Euxestonotus nitidus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Euxestonotus parallela;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Euxestonotus pini;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Fidiobia polita;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Fidiobia pronotata;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Fidiobia rugosifrons;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Fidiobia synergorum;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Inostemma abnormale;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma acuminatum;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma acuticornis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma austriacum;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma avenae;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma biroi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma boscii;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Inostemma brevicornu;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma contariniae;Arthropoda;Insecta;Hymenoptera;Platygastridae;BOLD,FE;3;10;0;;;953954
Inostemma curtum;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma discessus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma falcatum;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma favo;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma foersteri;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;;gap;
