species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Alysson costai;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Alysson katkovi;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Ammoplanellus nanus;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Ammoplanellus rhodesianus;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Ammoplanellus simplex;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Ammoplanus bischoffi;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Ammoplanus blascoi;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Ammoplanus ceballosi;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Ammoplanus dusmeti;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Ammoplanus gengen;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE;;;;;gap;
Ammoplanus insularis;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Ammoplanus kohlii;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Ammoplanus minutus;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Ammoplanus rjabovi;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Ammoplanus strumae;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Ammoplanus torresi;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Astata affinis;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Astata brevitarsis;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Astata cobosi;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Astata gallica;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Astata jucunda;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Astata lusitanica;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Astata miegii;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;1;3;1;HySI;;285602
Astata quettae;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Astata sicula;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;285600
Belomicrus antennalis;Arthropoda;Insecta;Hymenoptera;Crabronidae;BOLD,FE,HySI;1;1;1;;;705654
Belomicrus borealis;Arthropoda;Insecta;Hymenoptera;Crabronidae;BOLD,FE,HySI;2;3;1;;;643559
Belomicrus gataensis;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Belomicrus italicus;Arthropoda;Insecta;Hymenoptera;Crabronidae;BOLD,FE,HySI;6;7;2;HySI;;330677
Belomicrus odontophorus;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;3;3;1;HySI;;675748
Belomicrus parvulus;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Bembecinus carinatus;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Bembecinus carpetanus;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Bembecinus crassipes;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Bembecinus pulchellus;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Bembecinus rhodius;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Bembix bicolor;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;3;3;1;HySI;;973719
Bembix cinctella;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Bembix geneana;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Bembix merceti;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Bembix wagleri;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Cerceris abdominalis;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Cerceris albicolor;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;705648
Cerceris amathusia;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Cerceris angustirostris;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Cerceris bellona;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Cerceris boetica;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Cerceris bracteata;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Cerceris cheskesiana;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Cerceris concinna;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Cerceris dispar;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;705648
Cerceris dusmeti;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Cerceris euryanthe;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
Cerceris eversmanni;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI,DTN;;;;HySI;gap;
Cerceris flaviventris;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Cerceris fodiens;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Cerceris ibericella;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Cerceris impercepta;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;HySI;gap;
Cerceris maculicrus;Arthropoda;Insecta;Hymenoptera;Crabronidae;FE,HySI;;;;;gap;
