species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Diodontus brevilabris;Arthropoda;Insecta;Hymenoptera;Pemphredonidae;BOLD,FE,HySI;4;7;1;;;285652
Diodontus handlirschi;Arthropoda;Insecta;Hymenoptera;Pemphredonidae;BOLD,FE,HySI,DTN;5;7;1;HySI;;311768
Diodontus hyalipennis;Arthropoda;Insecta;Hymenoptera;Pemphredonidae;BOLD,FE,HySI;;;;HySI;gap;705644
Diodontus insidiosus;Arthropoda;Insecta;Hymenoptera;Pemphredonidae;BOLD,FE,HySI,DTN;16;17;7;HySI;;285653
Diodontus luperus;Arthropoda;Insecta;Hymenoptera;Pemphredonidae;BOLD,FE,HySI,DTN;32;34;1;HySI;;285654
Diodontus medius;Arthropoda;Insecta;Hymenoptera;Pemphredonidae;BOLD,FE,HySI,DTN;3;7;1;HySI;;511957
Diodontus minutus;Arthropoda;Insecta;Hymenoptera;Pemphredonidae;BOLD,FE,HySI,DTN;94;100;4;HySI;;311776
Diodontus tristis;Arthropoda;Insecta;Hymenoptera;Pemphredonidae;BOLD,FE,HySI,DTN;4;17;2;HySI;;198526
Diodontus wahisi;Arthropoda;Insecta;Hymenoptera;Pemphredonidae;BOLD,FE,HySI;6;7;1;;;327866
Entomosericus concinnus;Arthropoda;Insecta;Hymenoptera;Pemphredonidae;BOLD,FE,HySI;1;2;0;HySI;;330669
Passaloecus borealis;Arthropoda;Insecta;Hymenoptera;Pemphredonidae;BOLD,FE,HySI,DTN;14;20;2;HySI;;308649;308656
Passaloecus brevilabris;Arthropoda;Insecta;Hymenoptera;Pemphredonidae;BOLD,FE,HySI,DTN;6;28;1;;;308648
Passaloecus clypealis;Arthropoda;Insecta;Hymenoptera;Pemphredonidae;BOLD,FE,HySI,DTN;6;7;1;HySI;;500208
Passaloecus eremita;Arthropoda;Insecta;Hymenoptera;Pemphredonidae;BOLD,FE,HySI,DTN;19;22;1;;;343016
Passaloecus gracilis;Arthropoda;Insecta;Hymenoptera;Pemphredonidae;BOLD,FE,HySI,DTN;35;52;3;HySI;;330706;308647
Passaloecus mongolicus;Arthropoda;Insecta;Hymenoptera;Pemphredonidae;BOLD,FE,HySI,DTN;;;;HySI;gap;193002
Passaloecus pictus;Arthropoda;Insecta;Hymenoptera;Pemphredonidae;BOLD,FE,HySI,DTN;4;8;1;;;308654
