species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Loxosoma agile;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosoma annelidicola;Entoprocta;;;Loxosomatidae;WORMS;;;;WORMS;gap;
Loxosoma claparedei;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosoma loxalina;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosoma monensis;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosoma pectinaricola;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosoma rhodinicola;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosoma saltans;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosoma significans;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosoma singulare;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosomella aripes;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosomella atkinsae;Entoprocta;;;Loxosomatidae;WORMS;;;;ITIS;gap;
Loxosomella brucei;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosomella claviformis;Entoprocta;;;Loxosomatidae;WORMS;;;;WORMS;gap;
Loxosomella compressa;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosomella crassicauda;Entoprocta;;;Loxosomatidae;WORMS;;;;WORMS;gap;
Loxosomella discopoda;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosomella elegans;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosomella fagei;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosomella fauveli;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosomella glandulifera;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosomella harmeri;Entoprocta;;;Loxosomatidae;WORMS;;;;WORMS;gap;
Loxosomella marsypos;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosomella murmanica;Entoprocta;;;Loxosomatidae;WORMS;;;;WORMS;gap;
Loxosomella nitschei;Entoprocta;;;Loxosomatidae;WORMS;;;;WORMS;gap;
Loxosomella nordgaardi;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosomella obesa;Entoprocta;;;Loxosomatidae;WORMS;;;;WORMS;gap;
Loxosomella ornata;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosomella phascolosomata;Entoprocta;;;Loxosomatidae;WORMS;;;;WORMS;gap;
Loxosomella polita;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosomella scaura;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosomella similis;Entoprocta;;;Loxosomatidae;WORMS;;;;;gap;
Loxosomella teissieri;Entoprocta;;;Loxosomatidae;WORMS;;;;WORMS;gap;
Loxosomella varians;Entoprocta;;;Loxosomatidae;WORMS;;;;ITIS;gap;
