species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Antonietta luteorufa;Mollusca;Gastropoda;Nudibranchia;Facelinidae;WORMS;;;;;gap;
Cratena peregrina;Mollusca;Gastropoda;Nudibranchia;Facelinidae;BOLD;11;12;1;WORMS;;650448
Dicata odhneri;Mollusca;Gastropoda;Nudibranchia;Facelinidae;BOLD,WORMS;3;3;1;WORMS;;795344
Dondice banyulensis;Mollusca;Gastropoda;Nudibranchia;Facelinidae;BOLD;3;4;1;;;666915
Facelina annulicornis;Mollusca;Gastropoda;Nudibranchia;Facelinidae;BOLD,WORMS;2;2;1;WORMS;;668444
Facelina auriculata;Mollusca;Gastropoda;Nudibranchia;Facelinidae;BOLD;16;19;1;WORMS;;266259
Facelina bostoniensis;Mollusca;Gastropoda;Nudibranchia;Facelinidae;BOLD,WORMS,iNat;22;26;1;WORMS;;266287
Facelina dubia;Mollusca;Gastropoda;Nudibranchia;Facelinidae;WORMS;;;;;gap;
Facelina fusca;Mollusca;Gastropoda;Nudibranchia;Facelinidae;WORMS;;;;;gap;
Facelina lugubris;Mollusca;Gastropoda;Nudibranchia;Facelinidae;WORMS;;;;WORMS;gap;
Facelina rubrovittata;Mollusca;Gastropoda;Nudibranchia;Facelinidae;BOLD,WORMS;4;4;2;WORMS;;901770
Facelina rutila;Mollusca;Gastropoda;Nudibranchia;Facelinidae;WORMS;;;;;gap;
Facelina vicina;Mollusca;Gastropoda;Nudibranchia;Facelinidae;BOLD;3;3;2;WORMS;;901771
Facelinopsis marioni;Mollusca;Gastropoda;Nudibranchia;Facelinidae;WORMS;;;;WORMS;gap;
Favorinus blianus;Mollusca;Gastropoda;Nudibranchia;Facelinidae;BOLD,WORMS;14;15;1;;;384854
Favorinus branchialis;Mollusca;Gastropoda;Nudibranchia;Facelinidae;BOLD,WORMS,iNat;17;19;1;WORMS;;266268
Godiva quadricolor;Mollusca;Gastropoda;Nudibranchia;Facelinidae;BOLD;9;13;1;WORMS;;297736
Phidiana elegans;Mollusca;Gastropoda;Nudibranchia;Facelinidae;BOLD,WORMS;;;;ITIS;gap;667341
Phidiana pselliotes;Mollusca;Gastropoda;Nudibranchia;Facelinidae;WORMS;;;;ITIS;gap;
