species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Augaptilina scopifera;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;;gap;
Augaptilus anceps;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;;gap;
Augaptilus cornutus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;;gap;
Augaptilus glacialis;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;9;9;1;WORMS;;303024
Augaptilus longicaudatus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
Augaptilus megalurus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;;gap;
Augaptilus spinifrons;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;;gap;
Centraugaptilus cucullatus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
Centraugaptilus horridus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
Centraugaptilus rattrayi;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
Euaugaptilus affinis;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;1;1;1;;;503272
Euaugaptilus angustus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;1;2;0;WORMS;;666968
Euaugaptilus atlanticus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
Euaugaptilus brodskyi;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
Euaugaptilus bullifer;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
Euaugaptilus clavatus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
Euaugaptilus digitatus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;;gap;
Euaugaptilus elongatus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
Euaugaptilus facilis;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
Euaugaptilus farrani;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;;gap;
Euaugaptilus fecundus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;;gap;
Euaugaptilus filigerus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
Euaugaptilus gibbus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
Euaugaptilus gracilis;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;3;3;1;WORMS;;503273
Euaugaptilus grandicornis;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;;gap;
Euaugaptilus hecticus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
Euaugaptilus humilis;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;;gap;
Euaugaptilus hyperboreus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;;gap;
Euaugaptilus laticeps;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;2;2;1;WORMS;;650940
Euaugaptilus latifrons;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
Euaugaptilus longicirrhus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
Euaugaptilus longiseta;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;;gap;
Euaugaptilus magnus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;3;3;1;WORMS;;503274
Euaugaptilus maxillaris;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;1;1;1;;;666969
Euaugaptilus nodifrons;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
Euaugaptilus oblongus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
Euaugaptilus paroblongus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;;gap;
Euaugaptilus penicillatus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;;gap;
Euaugaptilus rectus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;;gap;
Euaugaptilus rigidus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
Euaugaptilus roei;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;;gap;
Euaugaptilus sarsi;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;;gap;
Euaugaptilus squamatus;Arthropoda;Copepoda;Calanoida;Augaptilidae;WORMS;;;;WORMS;gap;
