species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Acantheurypon pilosella;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;1;1;1;WORMS;;505915
Cantabrina erecta;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;;gap;
Didiscus pseudodidiscoides;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;WORMS;gap;
Endectyon (Endectyon) delaubenfelsi;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;WORMS;gap;244908
Eurypon cinctum;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;;gap;
Eurypon clavatum;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;0;1;0;WORMS;gap;244926
Eurypon clavigerum;Porifera;Demospongiae;Axinellida;Raspailiidae;BOLD;3;4;1;WORMS;;244927
Eurypon coronula;Porifera;Demospongiae;Axinellida;Raspailiidae;BOLD,WORMS;2;2;0;WORMS;;244928
Eurypon denisae;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;;gap;
Eurypon hispidulum;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;WORMS;gap;
Eurypon lacazei;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;WORMS;gap;
Eurypon longispiculum;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;WORMS;gap;
Eurypon major;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;;gap;
Eurypon obtusum;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;;gap;
Eurypon radiatum;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;WORMS;gap;
Eurypon simplex;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;WORMS;gap;
Eurypon topsenti;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;;gap;
Eurypon vescicularis;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;;gap;
Hymeraphia elongata;Porifera;Demospongiae;Axinellida;Raspailiidae;BOLD;2;2;0;;;244967
Hymeraphia stellifera;Porifera;Demospongiae;Axinellida;Raspailiidae;BOLD,WORMS;8;9;1;WORMS;;244968
Raspaciona aculeata;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;3;6;1;WORMS;;244989
Raspaciona calva;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;;gap;
Raspaciona robusta;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;;gap;
Raspailia (Raspailia) bathyalis;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;WORMS;gap;
Raspailia (Raspailia) ramosa;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;WORMS;gap;245047
Raspailia (Raspailia) virgultosa;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;WORMS;gap;
Raspailia gracillima;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;;gap;
Raspailia howsei;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;WORMS;gap;
Rhabdeurypon spinosum;Porifera;Demospongiae;Axinellida;Raspailiidae;WORMS;;;;;gap;
