species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Skrjabingylus nasicola;Nematoda;Secernentea;Strongylida;Skrjabingylidae;FE;;;;FE;gap;
Skrjabingylus petrovi;Nematoda;Secernentea;Strongylida;Skrjabingylidae;FE;;;;;gap;
