species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Cystocaulus nigrescens;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;FE;gap;
Cystocaulus ocreatus;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;FE;gap;
Elaphostrongylus cervi;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;;gap;
Elaphostrongylus panticola;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;;gap;
Elaphostrongylus rangiferi;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;;gap;
Muellerius capillaris;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;FE;gap;
Muellerius tenuispiculatus;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;;gap;
Neostrongylus linearis;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;FE;gap;
Protostrongylus brevispiculatum;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;;gap;
Protostrongylus commutatus;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;FE;gap;
Protostrongylus cuniculorum;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;;gap;
Protostrongylus davtiani;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;;gap;
Protostrongylus hobmaieri;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;FE;gap;
Protostrongylus kamenskyi;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;;gap;
Protostrongylus muraschkinzewi;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;FE;gap;
Protostrongylus pulmonalis;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;FE;gap;
Protostrongylus raillieti;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;FE;gap;
Protostrongylus rufescens;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;2;2;1;FE;;708254
Protostrongylus rupicaprae;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;;gap;
Protostrongylus tauricus;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;;gap;
Protostrongylus terminalis;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;FE;gap;
Spiculocaulus austriacus;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;FE;gap;
Varestrongylus alces;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;FE;gap;
Varestrongylus capreoli;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;FE;gap;
Varestrongylus sagittatus;Nematoda;Secernentea;Strongylida;Protostrongylidae;FE;;;;FE;gap;
