species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Caecum armoricum;Mollusca;Gastropoda;Littorinimorpha;Caecidae;WORMS;;;;WORMS;gap;
Caecum atlantidis;Mollusca;Gastropoda;Littorinimorpha;Caecidae;WORMS;;;;WORMS;gap;
Caecum auriculatum;Mollusca;Gastropoda;Littorinimorpha;Caecidae;WORMS;;;;WORMS;gap;
Caecum clarkii;Mollusca;Gastropoda;Littorinimorpha;Caecidae;WORMS;;;;WORMS;gap;
Caecum elegantissimum;Mollusca;Gastropoda;Littorinimorpha;Caecidae;WORMS;;;;;gap;
Caecum engli;Mollusca;Gastropoda;Littorinimorpha;Caecidae;WORMS;;;;;gap;
Caecum eunoi;Mollusca;Gastropoda;Littorinimorpha;Caecidae;WORMS;;;;;gap;
Caecum glabrum;Mollusca;Gastropoda;Littorinimorpha;Caecidae;WORMS;5;5;3;WORMS;;990046
Caecum imperforatum;Mollusca;Gastropoda;Littorinimorpha;Caecidae;WORMS;;;;ITIS;gap;649807
Caecum pollicare;Mollusca;Gastropoda;Littorinimorpha;Caecidae;WORMS;;;;;gap;
Caecum searleswoodii;Mollusca;Gastropoda;Littorinimorpha;Caecidae;WORMS;;;;WORMS;gap;
Caecum subannulatum;Mollusca;Gastropoda;Littorinimorpha;Caecidae;WORMS;;;;;gap;
Caecum swinneni;Mollusca;Gastropoda;Littorinimorpha;Caecidae;WORMS;;;;;gap;
Caecum vitreum;Mollusca;Gastropoda;Littorinimorpha;Caecidae;WORMS;;;;WORMS;gap;
Parastrophia asturiana;Mollusca;Gastropoda;Littorinimorpha;Caecidae;WORMS;;;;WORMS;gap;
