species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Atlanta peronii;Mollusca;Gastropoda;Littorinimorpha;Atlantidae;WORMS;50;51;6;WORMS;;656431;766850
Protatlanta souleyeti;Mollusca;Gastropoda;Littorinimorpha;Atlantidae;WORMS;56;62;2;WORMS;;766857
