species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Nodulus contortus;Mollusca;Gastropoda;Littorinimorpha;Anabathridae;WORMS;1;1;1;WORMS;;656983
Pisinna glabrata;Mollusca;Gastropoda;Littorinimorpha;Anabathridae;BOLD,WORMS;5;5;1;WORMS;;901729;653290
