species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Bithynia boissieri;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;FE;gap;
Bithynia candiota;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Bithynia cettinensis;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;0;1;1;;gap;988031
Bithynia cretensis;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Bithynia graeca;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;FE;gap;
Bithynia hambergerae;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Bithynia hellenica;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Bithynia italica;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;FE;gap;
Bithynia kastorias;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Bithynia kobialkai;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Bithynia leachii;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;BOLD,FE;11;34;2;FE;;856468
Bithynia majewskyi;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Bithynia majorcina;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Bithynia montenegrina;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;FE;gap;
Bithynia mostarensis;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Bithynia nakeae;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Bithynia prespensis;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Bithynia quintanai;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Bithynia radomani;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Bithynia schwabii;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Bithynia skadarskii;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Bithynia tentaculata;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;BOLD,FE,iNat;60;132;3;FE;;31569
Bithynia troschelii;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;FE;gap;
Bithynia walderdorffii;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Bithynia zeta;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;0;4;1;;gap;988030
Pseudobithynia ambrakis;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Pseudobithynia euboeensis;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Pseudobithynia falniowskii;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Pseudobithynia gittenbergeri;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Pseudobithynia hemmeni;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Pseudobithynia kirka;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Pseudobithynia panetolis;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Pseudobithynia renei;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;FE;gap;
Pseudobithynia trichonis;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Pseudobithynia westerlundii;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
Pseudobithynia zogari;Mollusca;Gastropoda;Littorinimorpha;Bithyniidae;FE;;;;;gap;
