species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Anguimonhystera ampliceps;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Anguimonhystera stadleri;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Anguimonhystera tenuissima;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Diplolaimella chitwoodi;Nematoda;Chromadorea;Monhysterida;Monhysteridae;WORMS;;;;ITIS;gap;
Diplolaimella dievengatensis;Nematoda;Chromadorea;Monhysterida;Monhysteridae;BOLD;1;6;1;;;166364
Diplolaimella monhysteroides;Nematoda;Chromadorea;Monhysterida;Monhysteridae;WORMS;;;;;gap;
Diplolaimella punicea;Nematoda;Chromadorea;Monhysterida;Monhysteridae;WORMS;;;;;gap;
Diplolaimella signifera;Nematoda;Chromadorea;Monhysterida;Monhysteridae;WORMS;;;;WORMS;gap;
Diplolaimella stagnosa;Nematoda;Chromadorea;Monhysterida;Monhysteridae;WORMS;;;;;gap;
Diplolaimelloides altherri;Nematoda;Chromadorea;Monhysterida;Monhysteridae;WORMS;;;;;gap;
Diplolaimelloides bruciei;Nematoda;Chromadorea;Monhysterida;Monhysteridae;WORMS;;;;;gap;
Diplolaimelloides deconincki;Nematoda;Chromadorea;Monhysterida;Monhysteridae;WORMS;;;;WORMS;gap;
Diplolaimelloides delyi;Nematoda;Chromadorea;Monhysterida;Monhysteridae;BOLD;0;16;0;;gap;166366
Diplolaimelloides islandicus;Nematoda;Chromadorea;Monhysterida;Monhysteridae;WORMS;;;;WORMS;gap;
Diplolaimelloides meyli;Nematoda;Chromadorea;Monhysterida;Monhysteridae;BOLD;0;55;0;;gap;166368
Diplolaimelloides oschei;Nematoda;Chromadorea;Monhysterida;Monhysteridae;BOLD,WORMS;1;4;1;;;166367
Eumonhystera alpina;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Eumonhystera altherri;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Eumonhystera andrassyi;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Eumonhystera barbata;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Eumonhystera dispar;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Eumonhystera filiformis;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;0;11;0;WORMS;gap;753032
Eumonhystera gerlachi;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Eumonhystera gracilior;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Eumonhystera hungarica;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Eumonhystera islandica;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Eumonhystera kuzmini;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Eumonhystera longicaudatula;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Eumonhystera media;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Eumonhystera multisetosa;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Eumonhystera mwerazii;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Eumonhystera pannonica;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Eumonhystera parasimilis;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Eumonhystera patiens;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Eumonhystera pseudobulbosa;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;WORMS;gap;
Eumonhystera rustica;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Eumonhystera similis;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Eumonhystera simplex;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Eumonhystera subfiliformis;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Eumonhystera tatrica;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Eumonhystera tuporis;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Eumonhystera vulgaris;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Gammarinema gammari;Nematoda;Chromadorea;Monhysterida;Monhysteridae;WORMS;;;;;gap;
Gammarinema ligiae;Nematoda;Chromadorea;Monhysterida;Monhysteridae;WORMS;;;;;gap;
Geomonhystera aenariensis;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Geomonhystera australis;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;WORMS;gap;
Geomonhystera media;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Geomonhystera pervaga;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Geomonhystera tripyloides;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Geomonhystera villosa;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;0;11;0;WORMS;gap;233831
Halomonhystera disjuncta;Nematoda;Chromadorea;Monhysterida;Monhysteridae;BOLD;1;170;1;WORMS;;168723
Monhystera amabilis;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Monhystera fasciculata;Nematoda;Chromadorea;Monhysterida;Monhysteridae;WORMS;;;;;gap;
Monhystera lemani;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Monhystera paludicola;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;0;15;0;WORMS;gap;233904
Monhystera paramacramphis;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE,WORMS;;;;;gap;
Monhystera psilocephala;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Monhystera riemanni;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Monhystera robustospiculum;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Monhystera stagnalis;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;0;11;0;ITIS;gap;233934;233954
Monhystera uncispiculata;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Monhystrella bulbifera;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Monhystrella hastata;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Monhystrella lepidura;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;WORMS;gap;
Monhystrella macrura;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;WORMS;gap;
Monhystrella microphthalma;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;WORMS;gap;
Monhystrella paraelegantula;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Monhystrella paramacrura;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Monhystrella plectoides;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Monhystrella salina;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Monhystrella thermophila;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Thalassomonhystera parva;Nematoda;Chromadorea;Monhysterida;Monhysteridae;WORMS;;;;WORMS;gap;
Thalassomonhystera venusta;Nematoda;Chromadorea;Monhysterida;Monhysteridae;WORMS;;;;WORMS;gap;
Tridentulus bidenticulatus;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;FE;gap;
Tridentulus brzeskii;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Tridentulus floreanae;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Tridentulus obscurus;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
Tridentulus palustris;Nematoda;Chromadorea;Monhysterida;Monhysteridae;FE;;;;;gap;
