species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Dicopia antirrhinum;Chordata;Ascidiacea;Phlebobranchia;Octacnemidae;WORMS;;;;WORMS;gap;
Octacnemus ingolfi;Chordata;Ascidiacea;Phlebobranchia;Octacnemidae;WORMS;;;;;gap;
Situla lanosa;Chordata;Ascidiacea;Phlebobranchia;Octacnemidae;WORMS;;;;;gap;
