species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Acanthobodilus crimensis;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Acrossus bimaculatus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Acrossus carpetanus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Acrossus gagatinus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Acrossus laticollis;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Acrossus planicollis;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Acrossus siculus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Agoliinus isajevi;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Agoliinus pittinoi;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Agoliinus ragusae;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Agolius bonvouloiri;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;0;3;0;FE;gap;1021837
Agrilinus ibericus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Agrilinus rufus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Ahermodontus ambrosi;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Ahermodontus bischoffi;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Ahermodontus marini;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;;gap;
Alocoderus turbatus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Amidorus cribrarius;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Amidorus immaturus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;0;1;0;FE;gap;1021877
Amidorus thermicola;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Ammoecius dentatus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;;gap;
Ammoecius elevatus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;0;2;0;FE;gap;1021858
Ammoecius frigidus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;0;3;0;;gap;1021862
Ammoecius lusitanicus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;;gap;
Ammoecius muchei;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Ammoecius numidicus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;;gap;
Ammoecius pannonicus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Ammoecius rugifrons;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Anomius annamariae;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;0;3;0;FE;gap;1021827
Anomius baeticus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Anomius castaneus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Anomius crovettii;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Aphodius foetens;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Aphodius pedrosi;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;;gap;
Ataenius brevicollis;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;1;1;0;ITIS;;1159149
Ataenius gracilis;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;5;13;3;ITIS;;380222
Ataenius horticola;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Ataenius stercorator;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Biralus menetriesi;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Bodilus barbarus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;0;1;0;FE;gap;1021834
Bodilus beduinus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Bodilus circumcinctus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Bodilus gregarius;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Bodilus ictericus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Bodilus longispina;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Bodilus punctipennis;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Bodilus wollastoni;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Brindalus maderae;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Brindalus porcicollis;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;0;7;0;FE;gap;172394
Brindalus rotundipennis;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Brindalus schatzmayri;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Calamosternus mayeri;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Calamosternus trucidatus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Chilothorax aljibei;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Chilothorax brancoi;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Chilothorax cervorum;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Chilothorax clathratus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Chilothorax exclamationis;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Chilothorax exilimanus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Chilothorax hahni;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Chilothorax hieroglyphicus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Chilothorax lineolatus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Chilothorax pictus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Chilothorax planus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Chilothorax pustulifer;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Chilothorax sesquivittatus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Cnemisus rufescens;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Coptochiroides subcostatus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Erytus aequalis;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Erytus cognatus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Esymus merdarius;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;0;6;0;FE;gap;1021893
Esymus pyreti;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Esymus suturinigra;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Eudolus quadrinaevulus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Euheptaulacus carinatus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Euheptaulacus porcellus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Euorodalus boiteli;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Euorodalus tersus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;0;3;0;FE;gap;1021944
Heptaulacus algarbiensis;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Heptaulacus brancoi;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;;gap;
Heptaulacus gadetinus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;;gap;
Heptaulacus rasettii;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;;gap;
Leiopsammodius belloi;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Leiopsammodius haruspex;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Liothorax isikdagensis;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Liothorax kraatzi;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Liothorax muscorum;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;;gap;
Loraphodius latisulcus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Loraspis frater;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Mecynodes leucopterus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Mecynodes striatulus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Megatelus contractus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Melinopterus abeillei;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Melinopterus dellacasai;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Melinopterus guillebeaui;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Melinopterus reyi;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Melinopterus stolzi;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Melinopterus tingens;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;0;3;0;FE;gap;1021945
Melinopterus villarreali;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Mendidaphodius armiger;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Mendidaphodius linearis;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Mendidaphodius paganettii;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Mendidius curtulus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Mendidius ivanovi;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Mendidius multiplex;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Mendidius palmetincolus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Mothon sarmaticus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Neagolius amblyodon;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Neagolius heydeni;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Neagolius liguricus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Neagolius limbolarius;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Neagolius montanus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Neagolius penninus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Neagolius pollicatus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Neagolius praecox;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Neagolius schlumbergeri;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Nimbus affinis;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;0;3;0;FE;gap;1021823
Nimbus franzinii;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Nimbus johnsoni;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;0;1;0;FE;gap;1021883
Nimbus lederi;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Nimbus marianii;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Nimbus orbignyi;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Nimbus proximus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;;gap;
Nimbus richardi;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Nobius bonnairei;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Nobius gresseri;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Nobius rhodiensis;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Nobius serotinus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Orodaliscus rotundangulus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Oromus leisteri;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Paracoptochirus singularis;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Paracoptochirus vignai;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;;gap;
Parammoecius asphaltinus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Parammoecius osseticus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Parammoecius pyrenaeus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Parataenius simulator;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;1;3;1;ITIS;;380224
Phaeaphodius costalis;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Phaeaphodius dauricus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Phaeaphodius jouravliowi;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Phaeaphodius novikovi;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Phaeaphodius rectus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;0;3;0;ITIS;gap;1021923
Phalacronothus biguttatus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Phalacronothus citellorum;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Phalacronothus fumigatulus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Phalacronothus putoni;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
Plagiogonus nanus;Arthropoda;Insecta;Coleoptera;Aphodiidae;FE;;;;FE;gap;
