species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Actenodia billbergi;Arthropoda;Insecta;Coleoptera;Meloidae;FE;;;;FE;gap;
Actenodia confluens;Arthropoda;Insecta;Coleoptera;Meloidae;FE;;;;FE;gap;
Actenodia distincta;Arthropoda;Insecta;Coleoptera;Meloidae;BOLD,FE;2;4;1;FE;;957965
Alosimus armeniacus;Arthropoda;Insecta;Coleoptera;Meloidae;FE;1;1;1;FE;;1153349
Alosimus chalybaeus;Arthropoda;Insecta;Coleoptera;Meloidae;FE;;;;FE;gap;
Alosimus decolor;Arthropoda;Insecta;Coleoptera;Meloidae;FE;1;1;1;FE;;1153350
Alosimus maculicollis;Arthropoda;Insecta;Coleoptera;Meloidae;FE;;;;FE;gap;
Alosimus pallidicollis;Arthropoda;Insecta;Coleoptera;Meloidae;FE;;;;FE;gap;
Alosimus smyrnensis;Arthropoda;Insecta;Coleoptera;Meloidae;FE;;;;FE;gap;
Alosimus syriacus;Arthropoda;Insecta;Coleoptera;Meloidae;FE;;;;FE;gap;
Alosimus tyrrhenicus;Arthropoda;Insecta;Coleoptera;Meloidae;FE;;;;;gap;
Apalus bimaculatus;Arthropoda;Insecta;Coleoptera;Meloidae;FE;3;4;1;FE;;1066488
Apalus binaevus;Arthropoda;Insecta;Coleoptera;Meloidae;FE;;;;FE;gap;
Apalus bipunctatus;Arthropoda;Insecta;Coleoptera;Meloidae;FE;;;;;gap;
Apalus creticus;Arthropoda;Insecta;Coleoptera;Meloidae;FE;;;;FE;gap;
Apalus guerini;Arthropoda;Insecta;Coleoptera;Meloidae;FE;;;;FE;gap;
Apalus montanus;Arthropoda;Insecta;Coleoptera;Meloidae;FE;;;;;gap;
Apalus necydaleus;Arthropoda;Insecta;Coleoptera;Meloidae;FE;;;;FE;gap;
Apalus spectabilis;Arthropoda;Insecta;Coleoptera;Meloidae;FE;;;;;gap;
Berberomeloe castuo;Arthropoda;Insecta;Coleoptera;Meloidae;BOLD;31;32;7;;;984358
Berberomeloe comunero;Arthropoda;Insecta;Coleoptera;Meloidae;BOLD;7;7;2;;;984357
Berberomeloe indalo;Arthropoda;Insecta;Coleoptera;Meloidae;BOLD;7;7;1;;;984364
Berberomeloe insignis;Arthropoda;Insecta;Coleoptera;Meloidae;BOLD,FE;9;9;1;FE;;670369
Berberomeloe laevigatus;Arthropoda;Insecta;Coleoptera;Meloidae;BOLD;4;4;1;;;984363
Berberomeloe majalis;Arthropoda;Insecta;Coleoptera;Meloidae;BOLD,FE;103;103;12;FE;;670370
