species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Acanthobruchidius spiniger;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;FE;gap;
Acanthoscelides obtectus;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;61;251;2;ITIS;;81227
Acanthoscelides pallidipennis;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;4;5;1;FE;;665701
Acanthoscelides plagiatus;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Acrocrypta purpurea;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Agelastica alni;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE,iNat;68;77;2;FE;;310080
Altica aenescens;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;14;20;1;FE;;496914
Altica ampelophaga;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;102;104;2;;;649126
Altica bicarinata;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;FE;gap;
Altica brevicollis;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE,iNat;21;21;2;;;452499
Altica carduorum;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;2;5;1;;;771985
Altica carinthiaca;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;10;12;1;FE;;167698
Altica chamaenerii;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;13;14;1;FE;;499634
Altica cornivorax;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Altica deserticola;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;3;3;0;FE;;644504
Altica engstroemi;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;FE;gap;
Altica engstromi;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD;16;16;1;;;499633
Altica ericeti;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;83;85;2;FE;;649127
Altica fruticola;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;FE;gap;
Altica graeca;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Altica hampei;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;FE;gap;
Altica helianthemi;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;5;5;1;FE;;649128;346301
Altica iberica;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;0;1;0;FE;gap;1134122
Altica impressicollis;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;2;4;1;FE;;649129
Altica inconspicua;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Altica jarmilae;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Altica longicollis;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;7;7;1;FE;;517915
Altica lythri;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE,iNat;64;71;1;;;167721
Altica oleracea;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE,iNat;73;78;2;FE;;312154
Altica opacifrons;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;5;6;1;FE;;517930
Altica palustris;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;25;27;7;FE;;456860
Altica quercetorum;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;9;11;1;FE;;508142
Altica tamaricis;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;3;4;2;;;606491
Anthobiodes heydeni;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;FE;gap;
Anthobiodes turcica;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;FE;gap;
Aphthona abdominalis;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;3;3;1;FE;;318181
Aphthona aeneomicans;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona albertinae;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;25;29;1;;;909507
Aphthona alcina;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona atrocaerulea;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;FE;gap;
Aphthona atrocoerulea;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD;;;;;gap;469152
Aphthona atrovirens;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;2;2;1;FE;;732697
Aphthona beckeri;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;0;1;0;;gap;909508
Aphthona biokovensis;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona bonvouloiri;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona carbonaria;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona constantini;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona convexior;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona crassipes;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;FE;gap;
Aphthona cyparissiae;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;22;51;1;FE;;165865
Aphthona czwalinae;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;1;7;1;;;168854
Aphthona delicatula;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;0;2;0;;gap;771997
Aphthona depressa;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;11;13;1;;;909509
Aphthona erichsoni;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;6;6;1;FE;;468251
Aphthona espagnoli;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona euphorbiae;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;36;51;1;FE;;167771
Aphthona flava;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;11;20;1;;;166087
Aphthona flaviceps;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona franzi;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona fuentei;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona gomerensis;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;FE;gap;
Aphthona gracilis;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona gruszkorum;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona herbigrada;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;17;18;1;FE;;452500
Aphthona illigeri;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;1;3;0;;;771995
Aphthona juliana;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona kuntzei;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona lacertosa;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;2;14;0;FE;;169989
Aphthona lutescens;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE,iNat;47;52;1;FE;;167883
Aphthona maculata;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona maldesi;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona melancholica;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;9;12;1;;;909510
Aphthona moralesi;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona nigriceps;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;0;6;0;FE;gap;397905
Aphthona nigriscutis;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;2;29;0;;;165866
Aphthona nonstriata;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE,iNat;29;40;2;FE;;167896;909505
Aphthona occidentalis;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona occitana;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona ovata;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;0;3;0;;gap;771996
Aphthona paivana;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;FE;gap;
Aphthona pallida;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;7;8;1;FE;;545348
Aphthona parnassicola;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona perrisi;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona placida;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;FE;gap;
Aphthona plenifrons;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;FE;gap;
Aphthona puncticollis;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona punctiventris;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona pygmaea;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;6;10;3;FE;;318017
Aphthona rhodinensis;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona sandrae;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona sardea;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona sarmatica;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona semicyanea;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;FE;gap;
Aphthona stussineri;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;FE;gap;
Aphthona subovata;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona tristis;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona valachica;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona variolosa;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona venustula;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;29;34;1;FE;;166216
Aphthona violacea;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;4;4;1;FE;;732703
Aphthona wachnitzae;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;FE;gap;
Aphthona wagneri;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Aphthona wollastoni;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;FE;gap;
Apteropeda globosa;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE,iNat;4;9;1;FE;;470866
Apteropeda orbiculata;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;20;24;5;FE;;166891
Apteropeda ovulum;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;15;17;5;FE;;605242
Apteropeda splendida;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;2;2;0;;;1132654
Argopus ahrensii;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;1;1;1;FE;;452502
Argopus bicolor;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Argopus brevis;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;1;1;0;;;765213
Argopus nigritarsis;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;2;4;2;FE;;909512
Arima brachyptera;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;FE;gap;
Arima buai;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Arima marginata;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;5;5;2;FE;;452491
Arima maritima;Arthropoda;Insecta;Coleoptera;Chrysomelidae;FE;;;;;gap;
Arrhenocoela lineata;Arthropoda;Insecta;Coleoptera;Chrysomelidae;BOLD,FE;12;16;1;FE;;452493
