species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Cryptolestes abietis;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD,FE;1;1;1;FE;;737910
Cryptolestes alternans;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD,FE;;;;FE;gap;747199
Cryptolestes axillaris;Arthropoda;Insecta;Coleoptera;Laemophloeidae;FE;;;;FE;gap;
Cryptolestes azoricus;Arthropoda;Insecta;Coleoptera;Laemophloeidae;FE;;;;FE;gap;
Cryptolestes capensis;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD,FE;2;3;1;ITIS;;650481
Cryptolestes clematidis;Arthropoda;Insecta;Coleoptera;Laemophloeidae;FE;;;;FE;gap;
Cryptolestes corticinus;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD,FE;10;11;5;FE;;464382
Cryptolestes duplicatus;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD,FE,iNat;16;24;1;FE;;312281
Cryptolestes ferrugineus;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD,FE;151;184;4;ITIS;;210765
Cryptolestes fractipennis;Arthropoda;Insecta;Coleoptera;Laemophloeidae;FE;;;;FE;gap;
Cryptolestes hypobori;Arthropoda;Insecta;Coleoptera;Laemophloeidae;FE;;;;FE;gap;
Cryptolestes juniperi;Arthropoda;Insecta;Coleoptera;Laemophloeidae;FE;;;;FE;gap;
Cryptolestes perrisi;Arthropoda;Insecta;Coleoptera;Laemophloeidae;FE;;;;FE;gap;
Cryptolestes pusilloides;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD,FE;24;29;1;ITIS;;560358
Cryptolestes pusillus;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD,FE;120;124;3;ITIS;;210764
Cryptolestes spartii;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD,FE;2;4;2;FE;;312615
Cryptolestes stenoides;Arthropoda;Insecta;Coleoptera;Laemophloeidae;FE;;;;FE;gap;
Cryptolestes turcicus;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD,FE;27;32;2;ITIS;;315992
Cryptolestes weisei;Arthropoda;Insecta;Coleoptera;Laemophloeidae;FE;;;;FE;gap;
Laemophloeus kraussi;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD,FE;1;4;0;;;534237
Laemophloeus monilis;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD,FE,iNat;3;27;1;FE;;318299
Laemophloeus muticus;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD,FE;0;4;0;FE;gap;460614
Laemophloeus nigricollis;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD,FE;0;1;0;;gap;534238
Lathropus sepicola;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD,FE;1;6;1;FE;;318385
Leptophloeus alternans;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD;4;21;3;ITIS;;330073
Leptophloeus clematidis;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD;2;8;0;;;312280
Leptophloeus juniperi;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD;2;3;1;;;312288
Notolaemus castaneus;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD,FE;0;7;0;FE;gap;528734;772106
Notolaemus unifasciatus;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD,FE;7;15;1;FE;;330187
Placonotus donacioides;Arthropoda;Insecta;Coleoptera;Laemophloeidae;FE;;;;FE;gap;
Placonotus granulatus;Arthropoda;Insecta;Coleoptera;Laemophloeidae;FE;;;;FE;gap;
Placonotus modestus;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD;;;;ITIS;gap;542667
Placonotus testaceus;Arthropoda;Insecta;Coleoptera;Laemophloeidae;BOLD,FE,iNat;16;35;3;FE;;330084
