species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Abdera affinis;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD;15;17;1;;;309913
Abdera bifasciata;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;1;2;1;FE;;515846
Abdera biflexuosa;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD;1;10;1;;;967769
Abdera flexuosa;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;25;29;1;;;318399
Abdera quadrifasciata;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;7;18;4;FE;;330325
Abdera triguttata;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD;16;17;1;;;318417
Anisoxya fuscula;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;12;16;3;FE;;330293
Arthropoda;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;15832001;19704341;787569;;;20
Conopalpus brevicollis;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;13;18;1;FE;;312720
Conopalpus testaceus;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE,iNat;21;32;1;FE;;318369
Dircaea australis;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;3;4;1;FE;;515845;600096
Dolotarsus lividus;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;3;3;2;FE;;732397
Eucinetomorphus asturiensis;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;FE;gap;
Eucinetomorphus ehlersi;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;FE;gap;
Hypulus bifasciatus;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;1;1;1;FE;;606496;727695
Hypulus quercinus;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;8;13;1;FE;;510785
Marolia leseigneuri;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;1;1;1;;;766400
Marolia purkynei;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;;gap;
Marolia variegata;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;2;2;1;FE;;515848
Melandrya barbata;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE,iNat;2;5;1;FE;;515849
Melandrya dubia;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE,iNat;3;5;1;FE;;286781;318315
Neogonus emgei;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;;gap;
Neogonus minos;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;;gap;
Neogonus plasoni;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;FE;gap;
Orchesia blandula;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;;gap;
Orchesia fasciata;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;8;10;1;;;471570
Orchesia fusiformis;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;FE;gap;
Orchesia grandicollis;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;2;3;1;;;641181
Orchesia keili;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;;gap;
Orchesia luteipalpis;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;5;8;1;;;496967
Orchesia maculata;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;;gap;
Orchesia micans;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE,iNat;20;31;1;FE;;330017
Orchesia minor;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;28;35;1;;;318250
Orchesia undulata;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE,iNat;27;38;1;;;330077
Osphya aeneipennis;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;6;6;1;FE;;515850
Osphya bipunctata;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE,iNat;16;24;1;FE;;398257
Osphya vandalitiae;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;FE;gap;
Phloiotrya granicollis;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;;gap;
Phloiotrya subtilis;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;FE;gap;
Phloiotrya tenuis;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;2;2;1;FE;;515851;470532;471681
Phryganophilus angustatus;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;;gap;
Phryganophilus auritus;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;FE;gap;
Phryganophilus pseudoauritus;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;;gap;
Phryganophilus ruficollis;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;3;6;0;FE;;911507
Rushia parreyssi;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;2;3;1;FE;;515853
Serropalpus barbatus;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE,iNat;16;29;2;FE;;160686
Serropalpus marseuli;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;;gap;
Wanachia triguttata;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;FE;gap;
Xylita laevigata;Arthropoda;Insecta;Coleoptera;Melandryidae;BOLD,FE;16;20;2;FE;;460686
Zilora elongata;Arthropoda;Insecta;Coleoptera;Melandryidae;FE;;;;;gap;
