species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Anaspis abollata;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis akaira;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis apfelbecki;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;FE;gap;
Anaspis arctica;Arthropoda;Insecta;Coleoptera;Scraptiidae;BOLD,FE;10;13;1;;;464387
Anaspis balthasari;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis bernhaueri;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis bernikovi;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis bilaciniata;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis bohemica;Arthropoda;Insecta;Coleoptera;Scraptiidae;BOLD,FE;6;7;2;FE;;471563
Anaspis brunnipes;Arthropoda;Insecta;Coleoptera;Scraptiidae;BOLD,FE;10;10;1;;;572620
Anaspis canariensis;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis cavipalpis;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis chevrolati;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis corcyrica;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis costai;Arthropoda;Insecta;Coleoptera;Scraptiidae;BOLD,FE;17;21;1;FE;;346013
Anaspis curtii;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis cypria;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis dichroa;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis distinguenda;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis eversi;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis excellens;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis fasciata;Arthropoda;Insecta;Coleoptera;Scraptiidae;BOLD,FE,iNat;3;9;1;FE;;456834;310249;345985
Anaspis flava;Arthropoda;Insecta;Coleoptera;Scraptiidae;BOLD,FE,iNat;59;62;2;FE;;312648
Anaspis florenceae;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis frontalis;Arthropoda;Insecta;Coleoptera;Scraptiidae;BOLD,FE,iNat;138;152;1;FE;;310217
Anaspis ganglbaueri;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis garneysi;Arthropoda;Insecta;Coleoptera;Scraptiidae;BOLD,FE;4;7;1;;;167644
Anaspis graeca;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis helvetica;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis hispanica;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis horni;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis hudsoni;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis humerosa;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis imitator;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis incognita;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis insularis;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis kiesenwetteri;Arthropoda;Insecta;Coleoptera;Scraptiidae;BOLD,FE,iNat;16;17;1;FE;;403116
Anaspis kochi;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis labiata;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis latipalpis;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis latiuscula;Arthropoda;Insecta;Coleoptera;Scraptiidae;BOLD,FE;10;10;1;;;559677
Anaspis lindbergi;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis lucana;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis lurida;Arthropoda;Insecta;Coleoptera;Scraptiidae;BOLD,FE;27;30;1;FE;;318244
Anaspis luteobrunea;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis maculata;Arthropoda;Insecta;Coleoptera;Scraptiidae;BOLD,iNat;102;109;1;;;167585
Anaspis mancinii;Arthropoda;Insecta;Coleoptera;Scraptiidae;FE;;;;;gap;
Anaspis marginicollis;Arthropoda;Insecta;Coleoptera;Scraptiidae;BOLD,FE;5;8;1;FE;;471086
