species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Drilus amabilis;Arthropoda;Insecta;Coleoptera;Drilidae;FE;;;;;gap;
Drilus creticus;Arthropoda;Insecta;Coleoptera;Drilidae;FE;;;;;gap;
Drilus distincticollis;Arthropoda;Insecta;Coleoptera;Drilidae;FE;;;;;gap;
Drilus fulvicollis;Arthropoda;Insecta;Coleoptera;Drilidae;FE;;;;FE;gap;
Drilus fulvicornis;Arthropoda;Insecta;Coleoptera;Drilidae;FE;;;;;gap;
Drilus funebris;Arthropoda;Insecta;Coleoptera;Drilidae;FE;;;;;gap;
Drilus humeralis;Arthropoda;Insecta;Coleoptera;Drilidae;FE;;;;;gap;
Drilus schwarzi;Arthropoda;Insecta;Coleoptera;Drilidae;FE;;;;;gap;
Drilus striatus;Arthropoda;Insecta;Coleoptera;Drilidae;FE;;;;;gap;
Drilus testaceipes;Arthropoda;Insecta;Coleoptera;Drilidae;FE;;;;;gap;
Euanoma subimpressa;Arthropoda;Insecta;Coleoptera;Drilidae;FE;;;;;gap;
Malacogaster nigripes;Arthropoda;Insecta;Coleoptera;Drilidae;FE;;;;;gap;
Pseudeuanoma ionica;Arthropoda;Insecta;Coleoptera;Drilidae;FE;;;;;gap;
Pseudeuanoma reitteri;Arthropoda;Insecta;Coleoptera;Drilidae;FE;;;;;gap;
