species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Aulacochilus violaceus;Arthropoda;Insecta;Coleoptera;Erotylidae;FE;;;;FE;gap;
Combocerus glaber;Arthropoda;Insecta;Coleoptera;Erotylidae;BOLD,FE;2;2;1;FE;;606498
Cryptophilus integer;Arthropoda;Insecta;Coleoptera;Erotylidae;BOLD,FE;1;17;1;FE;;318432
Cryptophilus obliteratus;Arthropoda;Insecta;Coleoptera;Erotylidae;BOLD;42;45;2;;;330092
Cryptophilus propinquus;Arthropoda;Insecta;Coleoptera;Erotylidae;BOLD;22;24;1;;;726233
Dacne bipustulata;Arthropoda;Insecta;Coleoptera;Erotylidae;BOLD,FE,iNat;33;54;1;FE;;318199
Dacne notata;Arthropoda;Insecta;Coleoptera;Erotylidae;FE;;;;FE;gap;
Dacne picta;Arthropoda;Insecta;Coleoptera;Erotylidae;FE;1;1;1;;;669008
Dacne pontica;Arthropoda;Insecta;Coleoptera;Erotylidae;FE;;;;FE;gap;
Dacne rufifrons;Arthropoda;Insecta;Coleoptera;Erotylidae;BOLD,FE;9;13;1;FE;;330215
Dacne semirufula;Arthropoda;Insecta;Coleoptera;Erotylidae;FE;;;;FE;gap;
Triplax aenea;Arthropoda;Insecta;Coleoptera;Erotylidae;BOLD,FE,iNat;10;20;1;FE;;317935
Triplax andreinii;Arthropoda;Insecta;Coleoptera;Erotylidae;FE;;;;;gap;
Triplax carpathica;Arthropoda;Insecta;Coleoptera;Erotylidae;FE;;;;;gap;
Triplax collaris;Arthropoda;Insecta;Coleoptera;Erotylidae;BOLD,FE,iNat;5;7;1;FE;;534212
Triplax cyanescens;Arthropoda;Insecta;Coleoptera;Erotylidae;BOLD,FE;;;;FE;gap;534215
Triplax elongata;Arthropoda;Insecta;Coleoptera;Erotylidae;BOLD,FE;1;4;0;;;772125
Triplax emgei;Arthropoda;Insecta;Coleoptera;Erotylidae;FE;;;;;gap;
Triplax lacordairei;Arthropoda;Insecta;Coleoptera;Erotylidae;BOLD;0;2;0;;gap;534213
Triplax lacordairii;Arthropoda;Insecta;Coleoptera;Erotylidae;FE;;;;FE;gap;
Triplax lepida;Arthropoda;Insecta;Coleoptera;Erotylidae;BOLD,FE,iNat;6;9;1;FE;;534214
Triplax marseuli;Arthropoda;Insecta;Coleoptera;Erotylidae;FE;;;;FE;gap;
Triplax pygmaea;Arthropoda;Insecta;Coleoptera;Erotylidae;FE;;;;;gap;
Triplax rudis;Arthropoda;Insecta;Coleoptera;Erotylidae;FE;;;;;gap;
Triplax rufipes;Arthropoda;Insecta;Coleoptera;Erotylidae;BOLD,FE;17;26;1;FE;;318075
Triplax russica;Arthropoda;Insecta;Coleoptera;Erotylidae;BOLD,FE,iNat;16;43;2;FE;;167589
Triplax scutellaris;Arthropoda;Insecta;Coleoptera;Erotylidae;BOLD,FE;1;6;1;FE;;468318
Triplax tergestana;Arthropoda;Insecta;Coleoptera;Erotylidae;FE;;;;;gap;
Tritoma bipustulata;Arthropoda;Insecta;Coleoptera;Erotylidae;BOLD,FE,iNat;41;61;1;FE;;167384
Tritoma subbasalis;Arthropoda;Insecta;Coleoptera;Erotylidae;BOLD,FE;0;2;0;FE;gap;772107
Xestus fungicola;Arthropoda;Insecta;Coleoptera;Erotylidae;FE;;;;;gap;
Xestus throscoides;Arthropoda;Insecta;Coleoptera;Erotylidae;FE;;;;;gap;
Zavaljus brunneus;Arthropoda;Insecta;Coleoptera;Erotylidae;BOLD,FE;2;2;1;FE;;517914
