species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Ancistronycha abdominalis;Arthropoda;Insecta;Coleoptera;Cantharidae;BOLD,FE,iNat;8;9;1;FE;;330006
Ancistronycha astur;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;;gap;
Ancistronycha cyanipennis;Arthropoda;Insecta;Coleoptera;Cantharidae;BOLD;22;22;1;;;496916
Ancistronycha erichsonii;Arthropoda;Insecta;Coleoptera;Cantharidae;BOLD,FE;4;4;1;FE;;573488
Ancistronycha lucens;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;;gap;
Ancistronycha occipitalis;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Ancistronycha rufidens;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Ancistronycha taygetana;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;;gap;
Ancistronycha violacea;Arthropoda;Insecta;Coleoptera;Cantharidae;FE,iNat;;;;FE;gap;
Armidia gracilis;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Armidia lohsei;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;;gap;
Armidia nobilissima;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Armidia signata;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Armidia unicolor;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Boveycantharis dimidiatipes;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Boveycantharis unguiculata;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Cantharis allosensis;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;;gap;
Cantharis annularis;Arthropoda;Insecta;Coleoptera;Cantharidae;FE,iNat;;;;FE;gap;
Cantharis antennalis;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Cantharis ariasi;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Cantharis assimilis;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;;gap;
Cantharis atrata;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Cantharis beckeri;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Cantharis brevicornis;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Cantharis brullei;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Cantharis cedricola;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Cantharis cornix;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Cantharis coronata;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;;gap;
Cantharis corvina;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;;gap;
Cantharis cretica;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;;gap;
Cantharis cryptica;Arthropoda;Insecta;Coleoptera;Cantharidae;BOLD,FE,iNat;31;36;1;;;312173
Cantharis cypria;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Cantharis darwiniana;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;;gap;
Cantharis decipiens;Arthropoda;Insecta;Coleoptera;Cantharidae;BOLD,FE,iNat;24;27;1;;;310210
Cantharis decolorans;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Cantharis delagrangei;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Cantharis dissipata;Arthropoda;Insecta;Coleoptera;Cantharidae;BOLD,FE;2;2;1;FE;;1139932
Cantharis edentula;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;;gap;
Cantharis ephippigera;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Cantharis europea;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Cantharis falzonii;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;;gap;
Cantharis figurata;Arthropoda;Insecta;Coleoptera;Cantharidae;BOLD,FE,iNat;33;37;1;FE;;312579
Cantharis flavilabris;Arthropoda;Insecta;Coleoptera;Cantharidae;BOLD,FE,iNat;10;12;2;FE;;510499;330139
Cantharis franciana;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;;gap;
Cantharis fuscipennis;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
Cantharis gemina;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;;gap;
Cantharis ictaria;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;;gap;
Cantharis inculta;Arthropoda;Insecta;Coleoptera;Cantharidae;BOLD,FE;1;3;1;FE;;1137913
Cantharis instabilis;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;;gap;
Cantharis italica;Arthropoda;Insecta;Coleoptera;Cantharidae;FE;;;;FE;gap;
