species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Hemilauria limnaeana;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;FE;gap;
Lauria cylindracea;Mollusca;Gastropoda;Stylommatophora;Lauriidae;BOLD,FE,iNat;14;22;3;FE;;462146
Lauria fanalensis;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;FE;gap;
Lauria fasciolata;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;;gap;
Lauria reischuetzi;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;;gap;
Lauria sempronii;Mollusca;Gastropoda;Stylommatophora;Lauriidae;BOLD,FE;41;42;4;FE;;965633
Lauria umbilica;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;FE;gap;
Leiostyla abbreviata;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;;gap;
Leiostyla anglica;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;8;9;1;FE;;903903
Leiostyla arborea;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;FE;gap;
Leiostyla calathiscus;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;6;8;3;;;903904
Leiostyla cassida;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;;gap;
Leiostyla cassidula;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;FE;gap;
Leiostyla castanea;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;FE;gap;
Leiostyla cheilogona;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;4;5;2;FE;;903905
Leiostyla colvillei;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;;gap;
Leiostyla concinna;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;8;9;3;FE;;903906
Leiostyla corneocostata;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;3;4;1;;;903907
Leiostyla degenerata;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;3;4;1;;;903908
Leiostyla falknerorum;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;FE;gap;
Leiostyla ferraria;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;4;6;1;;;903909
Leiostyla filicum;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;;gap;
Leiostyla fusca;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;6;8;1;;;903910
Leiostyla fuscidula;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;13;17;2;FE;;903911
Leiostyla gibba;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;;gap;
Leiostyla heterodon;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;FE;gap;
Leiostyla irrigua;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;17;18;2;FE;;903912
Leiostyla lamellosa;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;;gap;
Leiostyla laurinea;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;FE;gap;
Leiostyla loweana;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;13;15;8;FE;;903913
Leiostyla millegrana;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;1;2;1;;;903914
Leiostyla monticola;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;5;7;4;;;903915
Leiostyla recta;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;2;3;1;FE;;903916
Leiostyla relevata;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;;gap;
Leiostyla rugulosa;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;FE;gap;
Leiostyla schweigeri;Mollusca;Gastropoda;Stylommatophora;Lauriidae;BOLD;1;1;1;;;903917
Leiostyla simulator;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;FE;gap;
Leiostyla sphinctostoma;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;14;17;5;FE;;903918
Leiostyla taeniata;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;3;4;1;FE;;903919
Leiostyla tesselata;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;6;7;2;;;903920
Leiostyla vermiculosa;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;;;;FE;gap;
Leiostyla vincta;Mollusca;Gastropoda;Stylommatophora;Lauriidae;FE;6;7;1;FE;;903921
