species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Atenia quadrasi;Mollusca;Gastropoda;Stylommatophora;Helicodontidae;BOLD,FE;2;2;2;FE;;507367
Drepanostoma nautiliforme;Mollusca;Gastropoda;Stylommatophora;Helicodontidae;FE;;;;;gap;
Falkneria camerani;Mollusca;Gastropoda;Stylommatophora;Helicodontidae;FE;;;;FE;gap;
Helicodonta angigyra;Mollusca;Gastropoda;Stylommatophora;Helicodontidae;FE;;;;FE;gap;
Helicodonta langhofferi;Mollusca;Gastropoda;Stylommatophora;Helicodontidae;FE;;;;;gap;
Helicodonta wilhelminae;Mollusca;Gastropoda;Stylommatophora;Helicodontidae;FE;;;;;gap;
Lindholmiola barbata;Mollusca;Gastropoda;Stylommatophora;Helicodontidae;FE;;;;FE;gap;
Lindholmiola lens;Mollusca;Gastropoda;Stylommatophora;Helicodontidae;FE;1;1;1;FE;;1154285
Lindholmiola reischuetzi;Mollusca;Gastropoda;Stylommatophora;Helicodontidae;FE;1;1;1;FE;;1154286
Soosia diodonta;Mollusca;Gastropoda;Stylommatophora;Helicodontidae;FE;1;1;1;FE;;717774
