species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Actinella actinophora;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;FE;gap;
Actinella anaglyptica;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;;gap;
Actinella arcta;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;FE;gap;
Actinella armitageana;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;;gap;
Actinella arridens;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;FE;gap;
Actinella carinofausta;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;;gap;
Actinella fausta;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;FE;gap;
Actinella giramica;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;;gap;
Actinella laciniosa;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;FE;gap;
Actinella littorinella;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;;gap;
Actinella nitidiuscula;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;FE;gap;
Actinella obserata;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;FE;gap;
Actinella robusta;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;FE;gap;
Ashfordia granulata;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;BOLD,FE;5;5;1;FE;;904607
Canariella berthelotii;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;FE;gap;
Canariella bimbachensis;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;;gap;
Canariella discobolus;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;FE;gap;
Canariella eutropis;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;;gap;
Canariella falkneri;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;;gap;
Canariella fortunata;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;FE;gap;
Canariella gomerae;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;FE;gap;
Canariella hispidula;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;FE;gap;
Canariella huttereri;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;;gap;
Canariella jandiaensis;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;;gap;
Canariella lanosa;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;FE;gap;
Canariella leprosa;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;FE;gap;
Canariella multigranosa;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;;gap;
Canariella planaria;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;FE;gap;
Canariella plutonia;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;;gap;
Canariella pontelirae;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;;gap;
Canariella pthonera;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;;gap;
Canariella ronceroi;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;;gap;
Canariella squamata;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;;gap;
Canariella subhispidula;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;FE;gap;
Canariella tenuicostulata;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;;gap;
Canariella tillieri;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;FE;;;;;gap;
Candidula arganica;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;BOLD,FE;53;53;8;FE;;904251
