species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Cerithiopsis atalaya;Mollusca;Gastropoda;;Cerithiopsidae;WORMS;;;;;gap;
Cerithiopsis barleei;Mollusca;Gastropoda;;Cerithiopsidae;WORMS;;;;WORMS;gap;
Cerithiopsis diadema;Mollusca;Gastropoda;;Cerithiopsidae;WORMS;;;;WORMS;gap;
Cerithiopsis fayalensis;Mollusca;Gastropoda;;Cerithiopsidae;WORMS;;;;;gap;
Cerithiopsis jeffreysi;Mollusca;Gastropoda;;Cerithiopsidae;WORMS;;;;WORMS;gap;
Cerithiopsis ladae;Mollusca;Gastropoda;;Cerithiopsidae;BOLD;4;6;1;;;471645
Cerithiopsis minima;Mollusca;Gastropoda;;Cerithiopsidae;BOLD,WORMS;20;22;1;WORMS;;471647
Cerithiopsis nofronii;Mollusca;Gastropoda;;Cerithiopsidae;WORMS;;;;;gap;
Cerithiopsis oculisfictis;Mollusca;Gastropoda;;Cerithiopsidae;BOLD;6;8;1;;;471648
Cerithiopsis perlata;Mollusca;Gastropoda;;Cerithiopsidae;WORMS;;;;;gap;
Cerithiopsis petanii;Mollusca;Gastropoda;;Cerithiopsidae;BOLD;20;22;1;;;471646
Cerithiopsis scalaris;Mollusca;Gastropoda;;Cerithiopsidae;WORMS;;;;WORMS;gap;
Cerithiopsis tenthrenois;Mollusca;Gastropoda;;Cerithiopsidae;WORMS;;;;WORMS;gap;
Cerithiopsis tubercularis;Mollusca;Gastropoda;;Cerithiopsidae;BOLD,WORMS;6;12;1;WORMS;;451155
Dizoniopsis coppolae;Mollusca;Gastropoda;;Cerithiopsidae;WORMS;;;;WORMS;gap;
Ektonos turbonilloides;Mollusca;Gastropoda;;Cerithiopsidae;WORMS;;;;WORMS;gap;
Krachia cossmanni;Mollusca;Gastropoda;;Cerithiopsidae;WORMS;;;;WORMS;gap;
Krachia cylindrata;Mollusca;Gastropoda;;Cerithiopsidae;WORMS;;;;WORMS;gap;
Krachia guernei;Mollusca;Gastropoda;;Cerithiopsidae;WORMS;;;;WORMS;gap;
Krachia obeliscoides;Mollusca;Gastropoda;;Cerithiopsidae;WORMS;;;;WORMS;gap;
Krachia tiara;Mollusca;Gastropoda;;Cerithiopsidae;WORMS;;;;WORMS;gap;
Onchodia valeriae;Mollusca;Gastropoda;;Cerithiopsidae;WORMS;;;;WORMS;gap;
Seila trilineata;Mollusca;Gastropoda;;Cerithiopsidae;WORMS;;;;WORMS;gap;
