species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Basisulcata lepida;Mollusca;Gastropoda;;Architectonicidae;WORMS;;;;WORMS;gap;
Discotectonica discus;Mollusca;Gastropoda;;Architectonicidae;WORMS;;;;WORMS;gap;
Heliacus jeffreysianus;Mollusca;Gastropoda;;Architectonicidae;WORMS;;;;WORMS;gap;
Philippia hybrida;Mollusca;Gastropoda;;Architectonicidae;WORMS;;;;WORMS;gap;
Pseudomalaxis zanclaeus;Mollusca;Gastropoda;;Architectonicidae;WORMS;;;;WORMS;gap;
Pseudotorinia architae;Mollusca;Gastropoda;;Architectonicidae;WORMS;;;;WORMS;gap;
Solatisonax alleryi;Mollusca;Gastropoda;;Architectonicidae;WORMS;;;;WORMS;gap;
Solatisonax certesi;Mollusca;Gastropoda;;Architectonicidae;WORMS;;;;WORMS;gap;
Solatisonax dollfusi;Mollusca;Gastropoda;;Architectonicidae;WORMS;;;;WORMS;gap;
Spirolaxis centrifuga;Mollusca;Gastropoda;;Architectonicidae;WORMS;;;;WORMS;gap;
Spirolaxis clenchi;Mollusca;Gastropoda;;Architectonicidae;WORMS;;;;WORMS;gap;
Spirolaxis lamellifer;Mollusca;Gastropoda;;Architectonicidae;WORMS;;;;WORMS;gap;
