species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Acherontacarus bicornis;Arthropoda;Arachnida;Prostigmata;Acherontacaridae;FE;;;;;gap;
Acherontacarus cedro;Arthropoda;Arachnida;Prostigmata;Acherontacaridae;FE;;;;;gap;
Acherontacarus cicolanii;Arthropoda;Arachnida;Prostigmata;Acherontacaridae;FE;;;;;gap;
Acherontacarus cyprioticus;Arthropoda;Arachnida;Prostigmata;Acherontacaridae;ES;;;;ES;gap;
Acherontacarus fonticolus;Arthropoda;Arachnida;Prostigmata;Acherontacaridae;FE;;;;;gap;
Acherontacarus halacaroides;Arthropoda;Arachnida;Prostigmata;Acherontacaridae;FE;;;;;gap;
Acherontacarus nicoleiana;Arthropoda;Arachnida;Prostigmata;Acherontacaridae;ES;;;;ES;gap;
Acherontacarus raphani ;Arthropoda;Arachnida;Prostigmata;Acherontacaridae;ES;;;;ES;gap;
Acherontacarus ruffoi;Arthropoda;Arachnida;Prostigmata;Acherontacaridae;ES;;;;ES;gap;
Acherontacarus rutilans;Arthropoda;Arachnida;Prostigmata;Acherontacaridae;FE;;;;;gap;
Acherontacarus vietsi;Arthropoda;Arachnida;Prostigmata;Acherontacaridae;FE;;;;;gap;
