species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Hemigastrodrilus monicae;Annelida;Clitellata;Haplotaxida;Hormogastridae;BOLD,FE;38;49;8;;;308924
Hormogaster castillana;Annelida;Clitellata;Haplotaxida;Hormogastridae;BOLD;9;11;3;;;506725
Hormogaster elisae;Annelida;Clitellata;Haplotaxida;Hormogastridae;BOLD,FE;99;100;34;;;103911
Hormogaster gallica;Annelida;Clitellata;Haplotaxida;Hormogastridae;BOLD,FE;1;6;1;;;308920
Hormogaster insularis;Annelida;Clitellata;Haplotaxida;Hormogastridae;BOLD;9;9;1;;;1132781
Hormogaster joseantonioi;Annelida;Clitellata;Haplotaxida;Hormogastridae;BOLD;10;10;1;;;651506
Hormogaster oroeli;Annelida;Clitellata;Haplotaxida;Hormogastridae;FE;8;9;2;;;506721
Hormogaster praetiosa;Annelida;Clitellata;Haplotaxida;Hormogastridae;BOLD;47;55;10;;;506592
Hormogaster pretiosa;Annelida;Clitellata;Haplotaxida;Hormogastridae;BOLD,FE;5;5;3;;;103909
Hormogaster pretiosiformis;Annelida;Clitellata;Haplotaxida;Hormogastridae;FE;8;9;1;;;506720
Hormogaster redii;Annelida;Clitellata;Haplotaxida;Hormogastridae;BOLD,FE;126;147;23;ITIS;;715057;506731
Hormogaster riojana;Annelida;Clitellata;Haplotaxida;Hormogastridae;BOLD;11;12;1;;;103910
Hormogaster samnitica;Annelida;Clitellata;Haplotaxida;Hormogastridae;BOLD,FE;59;67;9;;;715058;506729
Hormogaster samnitica L3;Annelida;Clitellata;Haplotaxida;Hormogastridae;BOLD;3;3;1;;;1132784
Octodrilus transpadanoides;Annelida;Clitellata;Haplotaxida;Hormogastridae;BOLD,FE;5;5;2;;;1079262
Vignysa popi;Annelida;Clitellata;Haplotaxida;Hormogastridae;BOLD,FE;56;58;1;;;308922
Vignysa teres;Annelida;Clitellata;Haplotaxida;Hormogastridae;BOLD;56;61;14;;;506727
Vignysa vedovinii;Annelida;Clitellata;Haplotaxida;Hormogastridae;FE;5;6;1;;;506723
Xana omodeoi;Annelida;Clitellata;Haplotaxida;Hormogastridae;BOLD,FE;9;10;1;;;506733
