species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Cucullanus bioccai;Nematoda;Enoplea;Ascaridida;Cucullanidae;FE,WORMS;;;;;gap;
Cucullanus campanae;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;;gap;
Cucullanus carbonelli;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;;gap;
Cucullanus cirratus;Nematoda;Enoplea;Ascaridida;Cucullanidae;FE,WORMS;;;;;gap;
Cucullanus dodsworthi;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;;gap;
Cucullanus dogieli;Nematoda;Enoplea;Ascaridida;Cucullanidae;FE,WORMS;;;;;gap;
Cucullanus elongatus;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;WORMS;gap;
Cucullanus gendrei;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;;gap;
Cucullanus heterochrous;Nematoda;Enoplea;Ascaridida;Cucullanidae;FE,WORMS;;;;WORMS;gap;
Cucullanus hians;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;WORMS;gap;
Cucullanus longicollis;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;WORMS;gap;
Cucullanus longispiculum;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;WORMS;gap;
Cucullanus lophii;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;;gap;
Cucullanus micropapillatus;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;;gap;
Cucullanus mugili;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;;gap;
Cucullanus murenophidis;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;;gap;
Cucullanus orthagorisci;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;;gap;
Cucullanus parvus;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;;gap;
Cucullanus praecinctus;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;WORMS;gap;
Cucullanus pulcherrimus;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;;gap;
Cucullanus sphaerocephalus;Nematoda;Enoplea;Ascaridida;Cucullanidae;FE;;;;WORMS;gap;
Cucullanus truttae;Nematoda;Enoplea;Ascaridida;Cucullanidae;BOLD,FE,WORMS;2;2;1;WORMS;;234893
Dichelyne abbreviatus;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;;gap;
Dichelyne adriaticus;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;;gap;
Dichelyne mauritanicus;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;WORMS;gap;
Dichelyne minutus;Nematoda;Enoplea;Ascaridida;Cucullanidae;FE;;;;FE;gap;
Dichelyne pomadasysi;Nematoda;Enoplea;Ascaridida;Cucullanidae;WORMS;;;;;gap;
