species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Alepes djedaba;Chordata;Actinopterygii;Carangiformes;Carangidae;WORMS;;;;WORMS;gap;
Campogramma glaycos;Chordata;Actinopterygii;Carangiformes;Carangidae;WORMS;;;;WORMS;gap;
Carangoides bartholomaei;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD;;;;FB;gap;750569
Caranx caninus;Chordata;Actinopterygii;Carangiformes;Carangidae;WORMS;;;;FB;gap;
Caranx crysos;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD,WORMS;128;146;1;WORMS;;84618
Caranx latus;Chordata;Actinopterygii;Carangiformes;Carangidae;WORMS;;;;WORMS;gap;
Caranx lugubris;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD,WORMS;16;18;1;WORMS;;89421
Caranx melampygus;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD;89;98;2;WORMS;;11569
Caranx rhonchus;Chordata;Actinopterygii;Carangiformes;Carangidae;WORMS;;;;WORMS;gap;
Caranx ruber;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD;;;;FB;gap;
Decapterus macarellus;Chordata;Actinopterygii;Carangiformes;Carangidae;WORMS;;;;WORMS;gap;
Decapterus macrosoma;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD;338;362;2;WORMS;;18713
Decapterus punctatus;Chordata;Actinopterygii;Carangiformes;Carangidae;WORMS;;;;WORMS;gap;
Elagatis bipinnulata;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD,WORMS;100;109;1;WORMS;;17061
Lichia amia;Chordata;Actinopterygii;Carangiformes;Carangidae;WORMS;;;;WORMS;gap;
Naucrates ductor;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD,WORMS;28;33;2;WORMS;;52933
Pseudocaranx dentex;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD,WORMS;42;45;3;WORMS;;11562
Selar boops;Chordata;Actinopterygii;Carangiformes;Carangidae;WORMS;;;;WORMS;gap;
Selene dorsalis;Chordata;Actinopterygii;Carangiformes;Carangidae;WORMS;;;;WORMS;gap;
Seriola carpenteri;Chordata;Actinopterygii;Carangiformes;Carangidae;WORMS;;;;;gap;
Seriola dumerili;Chordata;Actinopterygii;Carangiformes;Carangidae;WORMS;;;;WORMS;gap;
Seriola fasciata;Chordata;Actinopterygii;Carangiformes;Carangidae;WORMS;;;;WORMS;gap;
Seriola lalandi;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD;278;296;4;WORMS;;11519
Seriola quinqueradiata;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD;77;95;1;WORMS;;95296
Seriola rivoliana;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD,WORMS;119;137;2;WORMS;;11597
Trachinotus baillonii;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD;61;72;2;WORMS;;11581
Trachinotus blochii;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD;55;77;4;WORMS;;34205;68576
Trachinotus ovatus;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD,WORMS;117;126;2;WORMS;;81400
Trachurus capensis;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD,WORMS;;;;FB;gap;
Trachurus indicus;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD,WORMS;;;;FB;gap;
Trachurus symmetricus;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD,WORMS;;;;FB;gap;
Trachurus trecae;Chordata;Actinopterygii;Carangiformes;Carangidae;BOLD,WORMS;28;30;1;WORMS;;456458
