species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Baldia johnstoni;Annelida;Polychaeta;;Capitellidae;WORMS;;;;;gap;
Capitella capitata;Annelida;Polychaeta;;Capitellidae;BOLD,WORMS;61;93;16;WORMS;;299355
Capitella giardi;Annelida;Polychaeta;;Capitellidae;WORMS;;;;WORMS;gap;
Capitella hermaphrodita;Annelida;Polychaeta;;Capitellidae;WORMS;;;;;gap;
Capitella minima;Annelida;Polychaeta;;Capitellidae;WORMS;0;1;0;WORMS;gap;991182
Capitellethus dispar;Annelida;Polychaeta;;Capitellidae;WORMS;;;;WORMS;gap;
Dasybranchus caducus;Annelida;Polychaeta;;Capitellidae;BOLD,WORMS;0;16;0;WORMS;gap;641159
Dasybranchus carneus;Annelida;Polychaeta;;Capitellidae;WORMS;;;;;gap;
Dasybranchus gajolae;Annelida;Polychaeta;;Capitellidae;WORMS;;;;;gap;
Heteromastus filiformis;Annelida;Polychaeta;;Capitellidae;BOLD,WORMS;43;81;4;WORMS;;370305
Leiocapitella dollfusi;Annelida;Polychaeta;;Capitellidae;WORMS;;;;WORMS;gap;
Leiocapitella glabra;Annelida;Polychaeta;;Capitellidae;WORMS;;;;;gap;
Leiochrides norvegicus;Annelida;Polychaeta;;Capitellidae;WORMS;;;;;gap;
Mastobranchus trinchesii;Annelida;Polychaeta;;Capitellidae;WORMS;;;;;gap;
Mediomastus capensis;Annelida;Polychaeta;;Capitellidae;WORMS;2;2;1;;;1136239
Mediomastus fragilis;Annelida;Polychaeta;;Capitellidae;BOLD,WORMS;4;13;1;WORMS;;572425
Neopseudocapitella brasiliensis;Annelida;Polychaeta;;Capitellidae;WORMS;;;;;gap;
Notomastus aberans;Annelida;Polychaeta;;Capitellidae;WORMS;0;4;0;;gap;544198
Notomastus agassizii;Annelida;Polychaeta;;Capitellidae;WORMS;;;;;gap;
Notomastus exsertilis;Annelida;Polychaeta;;Capitellidae;WORMS;;;;;gap;
Notomastus formianus;Annelida;Polychaeta;;Capitellidae;WORMS;0;2;0;;gap;1150649
Notomastus latericeus;Annelida;Polychaeta;;Capitellidae;BOLD,WORMS;13;82;2;WORMS;;415334
Notomastus lineatus;Annelida;Polychaeta;;Capitellidae;WORMS;;;;WORMS;gap;
Notomastus profundus;Annelida;Polychaeta;;Capitellidae;BOLD,WORMS;;;;WORMS;gap;646218
Paracapitella southwardi;Annelida;Polychaeta;;Capitellidae;WORMS;;;;;gap;
Peresiella clymenoides;Annelida;Polychaeta;;Capitellidae;WORMS;;;;;gap;
Pseudoleiocapitella fauveli;Annelida;Polychaeta;;Capitellidae;WORMS;;;;;gap;
Pseudonotomastus southerni;Annelida;Polychaeta;;Capitellidae;WORMS;;;;;gap;
