species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Hatschekia cadenati;Arthropoda;Copepoda;Siphonostomatoida;Hatschekiidae;WORMS;;;;;gap;
Hatschekia cernae;Arthropoda;Copepoda;Siphonostomatoida;Hatschekiidae;WORMS;;;;WORMS;gap;
Hatschekia cluthae;Arthropoda;Copepoda;Siphonostomatoida;Hatschekiidae;WORMS;;;;WORMS;gap;
Hatschekia gerro;Arthropoda;Copepoda;Siphonostomatoida;Hatschekiidae;WORMS;;;;;gap;
Hatschekia hippoglossi;Arthropoda;Copepoda;Siphonostomatoida;Hatschekiidae;WORMS;;;;WORMS;gap;
Hatschekia ischnon;Arthropoda;Copepoda;Siphonostomatoida;Hatschekiidae;WORMS;;;;;gap;
Hatschekia labracis;Arthropoda;Copepoda;Siphonostomatoida;Hatschekiidae;WORMS;;;;WORMS;gap;
Hatschekia mulli;Arthropoda;Copepoda;Siphonostomatoida;Hatschekiidae;WORMS;;;;WORMS;gap;
Hatschekia obesa;Arthropoda;Copepoda;Siphonostomatoida;Hatschekiidae;WORMS;;;;;gap;
Hatschekia pagellibogueravei;Arthropoda;Copepoda;Siphonostomatoida;Hatschekiidae;WORMS;;;;WORMS;gap;
Hatschekia pygmaea;Arthropoda;Copepoda;Siphonostomatoida;Hatschekiidae;WORMS;;;;;gap;
