species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Allopsontus europaeus;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;FE;gap;
Bachilis multisetosa;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Catamachilis amara;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Catamachilis ancorata;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Catamachilis clipeata;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Catamachilis constricta;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;FE;gap;
Catamachilis franzi;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Charimachilis armata;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Charimachilis dentata;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Charimachilis orientalis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;FE;gap;
Charimachilis relicta;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Charimachilis ukraniensis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Dilta altenai;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Dilta bitschi;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Dilta chateri;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE;3;3;1;;;762799
Dilta concolor;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Dilta denisi;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Dilta femina;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Dilta geresiana;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Dilta heteropalpa;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Dilta hibernica;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE;32;38;2;FE;;701151
Dilta insulicola;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Dilta isomorpha;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Dilta italica;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;FE;gap;
Dilta littoralis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;FE;gap;
Dilta lundbladi;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Dilta machadoi;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Dilta madeirensis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Dilta minuta;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Dilta saxicola;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;FE;gap;
Dilta similis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Dilta spinulopalpa;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Dilta spinulosa;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis affinis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis campusminus;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis cana;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis cisalpina;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis gimnesiana;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis handschini;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis hanseni;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis hauseri;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis hoferi;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis insulana;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis istriensis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis janetscheki;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis kahmanni;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis notata;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE;4;4;1;FE;;701149
Lepismachilis osellai;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis philippi;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis rozsypali;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE,iNat;51;52;2;;;757113
Lepismachilis sturmi;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis targionii;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE;3;3;0;;;757114
Lepismachilis transalpina;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis veronensis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Lepismachilis y-signata;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE,iNat;31;32;1;;;701152
Lepismachilis ysignata;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD;5;6;1;;;651900
Machilis aciliata;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis albanica;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;FE;gap;
Machilis albifrons;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis albiocelata;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis aleamaculata;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis alpicola;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis anderlani;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis annulicornis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;FE;gap;
Machilis australis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis blascoi;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis bohemica;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis bokori;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis burgundiae;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis capusei;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis chisonensis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis conospinifera;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis corsica;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis cotianus;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis denisae;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis dragani;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis dudichi;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis dumitrescui;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis engiadina;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE;45;54;2;FE;;652112
Machilis feminoides;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis fernandesi;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis friderici;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis fuscistylis;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE;15;19;0;FE;;652113
Machilis gardinii;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis gepatschi;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis germanica;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE,iNat;1;1;1;FE;;701153
Machilis glacialis;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD;18;20;1;;;519904
Machilis guadarramae;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis haasi;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis handschini;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis haroi;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis hauseri;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis helleri;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE;41;46;1;FE;;652114
Machilis helvetica;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis hrabei;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE;27;30;1;;;652115
Machilis huetheri;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis inermis;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE;1;4;0;;;652116
Machilis ingens;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis jurassica;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis ladensis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis lehnhoferi;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE;31;36;2;FE;;652117
Machilis lepontica;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis longipalpus;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis longiseta;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis lusitana;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis macedonica;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis maculata;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis massanei;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis melanarthra;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis mesolcinensis;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE;3;7;0;;;652118
Machilis montana;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis monticola;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis multispinosa;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis nigrifrons;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis nivicomes;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis noctis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis noveli;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis obliterata;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis obscura;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis pallida;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE;36;45;1;;;519905
Machilis pasubiensis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis pedemontanus;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis peralensis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis pluriannulata;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis poenina;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis provencalis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;FE;gap;
Machilis pulchra;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis pyknopalpa;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis pyrenaica;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis robusta;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis rubrofusca;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE;15;19;1;;;519906
Machilis sacarroi;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis sacra;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis sardous;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis scoparia;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis silvestrii;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis simplex;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis spinosissima;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis stachi;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis steinbocki;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis stolli;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis strebeli;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis sutteri;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis tenuis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis ticinensis;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE;23;29;0;;;652120
Machilis tirolensis;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE;24;33;1;FE;;652121
Machilis tuberculata;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis vagans;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis vallicola;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis vicina;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis winchkleri;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Machilis zangheri;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Mendeschilis escorcai;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Paramachilis paucispina;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Parapetrobius azoricus;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Petrobius adriaticus;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;FE;gap;
Petrobius artemisiae;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Petrobius brevistylis;Arthropoda;Insecta;Archaeognatha;Machilidae;BOLD,FE,WORMS;10;19;1;ITIS;;80061
Petrobius crimeus;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Petrobius maritimus;Arthropoda;Insecta;Archaeognatha;Machilidae;FE,WORMS;;;;WORMS;gap;
Praemachilis excelsior;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Praemachiloides autunnalis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Praemachiloides iberica;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Praemachiloides insularis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Praemachiloides janetscheki;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Praemachiloides trispina;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Praetrigoniophthalmus kuhnelti;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;FE;gap;
Praetrigoniophthalmus meticulosa;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;FE;gap;
Promesomachilis cazorlensis;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Promesomachilis hispanica;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;FE;gap;
Pseudocatamachilis torquata;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;FE;gap;
Silvestrichilis cercoconicus;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Silvestrichilis heterotarsus;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;FE;gap;
Silvestrichilis macedonica;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;FE;gap;
Silvestrichilis polyacantha;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Silvestrichilis trispina;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;FE;gap;
Silvestrichilis tuzeti;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
Silvestrichilis uncinata;Arthropoda;Insecta;Archaeognatha;Machilidae;FE;;;;;gap;
