species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Diplectanum [sensu lato] elongatum;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Diplectanum [sensu lato] enyenihii;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Diplectanum [sensu lato] grassei;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Diplectanum [sensu lato] laubieri;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Diplectanum [sensu lato] melvillei;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Diplectanum [sensu lato] nagibinae;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Diplectanum aculeatum;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Diplectanum aequans;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;FE,WORMS;;;;WORMS;gap;
Diplectanum banyulense;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Diplectanum bocqueti;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Diplectanum chabaudi;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Diplectanum dollfusi;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Diplectanum jamestownense;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Diplectanum labourgi;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Diplectanum sciaenae;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Diplectanum simile;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Lamellodiscus baeri;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Lamellodiscus bidens;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Lamellodiscus corallinus;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Lamellodiscus coronatus;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Lamellodiscus drummondi;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Lamellodiscus elegans;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Lamellodiscus ergensi;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;0;1;0;;gap;906146
Lamellodiscus erythrini;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Lamellodiscus fraternus;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Lamellodiscus furcosus;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;0;3;0;;gap;906147
Lamellodiscus gracilis;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Lamellodiscus hilii;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Lamellodiscus ignoratus;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;0;2;0;;gap;906148
Lamellodiscus impervius;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Lamellodiscus knoepffleri;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Lamellodiscus mirandus;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Lamellodiscus mormyri;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Lamellodiscus parisi;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Lamellodiscus verberis;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Lamellodiscus virgula;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;WORMS;gap;
Protolamellodiscus raibauti;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
Protolamellodiscus serranelli;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;WORMS;gap;
Pseudodiplectanum kearnei;Platyhelminthes;Monogenea;Dactylogyridea;Diplectanidae;WORMS;;;;;gap;
