species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Creseis acicula;Mollusca;Gastropoda;Pteropoda;Creseidae;WORMS;17;27;8;WORMS;;273416;364315
Creseis virgula;Mollusca;Gastropoda;Pteropoda;Creseidae;BOLD,WORMS;34;65;4;WORMS;;273423;650451
Styliola subula;Mollusca;Gastropoda;Pteropoda;Creseidae;WORMS;11;44;1;WORMS;;273418
