species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Tarvaia angusta;Nematoda;Chromadorea;Plectida;Tarvaiidae;WORMS;;;;;gap;
Tarvaia donsi;Nematoda;Chromadorea;Plectida;Tarvaiidae;WORMS;;;;;gap;
