species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Ceramonema chitwoodi;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;WORMS;gap;
Ceramonema filipjevi;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;;gap;
Ceramonema pisanum;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;;gap;
Ceramonema reticulatum;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;WORMS;gap;
Ceramonema salsicum;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;WORMS;gap;
Ceramonema undulatum;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;;gap;
Ceramonema yunfengi;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;;gap;
Dasynemella conica;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;WORMS;gap;
Metadasynemella cassidiniensis;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;WORMS;gap;
Metadasynemella falciphalla;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;WORMS;gap;
Metadasynemella macrophalla;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;;gap;
Pselionema annulatum;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;WORMS;gap;
Pselionema deconincki;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;WORMS;gap;
Pselionema longissimum;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;;gap;
Pselionema minutum;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;;gap;
Pselionema parasimplex;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;;gap;
Pselionema richardi;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;;gap;
Pselionema simile;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;;gap;
Pselionema simplex;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;;gap;
Pterygonema cambriensis;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;;gap;
Pterygonema platti;Nematoda;Chromadorea;Plectida;Ceramonematidae;WORMS;;;;;gap;
