species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Ophelicola drachi;Arthropoda;Copepoda;Cyclopoida;Cyclopoida incertae sedis;WORMS;;;;;gap;
Pachos punctatum;Arthropoda;Copepoda;Cyclopoida;Cyclopoida incertae sedis;WORMS;1;1;1;WORMS;;302277
