species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Eunicicola clausi;Arthropoda;Copepoda;Cyclopoida;Eunicicolidae;WORMS;;;;WORMS;gap;
Eunicicola insolens;Arthropoda;Copepoda;Cyclopoida;Eunicicolidae;WORMS;;;;WORMS;gap;
