species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Aporcelaimellus adriaani;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Aporcelaimellus alius;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Aporcelaimellus amplexor;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Aporcelaimellus amylovorus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Aporcelaimellus duhouxi;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Aporcelaimellus hylophilus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Aporcelaimellus krygeri;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Aporcelaimellus littoralis;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Aporcelaimellus medius;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Aporcelaimellus obscuroides;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Aporcelaimellus obscurus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Aporcelaimellus obtusicaudatus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;0;36;0;FE;gap;752534
Aporcelaimellus papillatus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Aporcelaimellus paraobtusicaudatus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Aporcelaimellus propinquus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Aporcelaimellus pycnus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Aporcelaimellus raniensis;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Aporcelaimellus samarcandicus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Aporcelaimellus saprophilus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Aporcelaimellus silvanus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Aporcelaimellus simus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Aporcelaimellus stilus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Aporcelaimellus tritici;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Aporcelaimus americanus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Aporcelaimus bestiarius;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Aporcelaimus caesar;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Aporcelaimus cobbi;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Aporcelaimus digiticaudatus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Aporcelaimus eurydorys;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Aporcelaimus macrohystera;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Aporcelaimus pachydermus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Aporcelaimus paraspiralis;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Aporcelaimus regius;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Aporcelaimus subdigiticaudatus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Aporcelaimus superbus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Epacrolaimus declinatoaculeatus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;0;9;0;FE;gap;1163661
Makatinus aquaticus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Metaporcelaimus capitatus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Metaporcelaimus labiatus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;0;4;0;FE;gap;752539
Metaporcelaimus romanicus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Metaporcelaimus simplex;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Metaporcelaimus sublabiatus;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Paraxonchium carmenae;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Paraxonchium laetificans;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Paraxonchium leptocephalum;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Paraxonchium loofi;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Sectonema barbatoides;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Sectonema demani;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Sectonema heynsi;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Sectonema macrospiculum;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;FE;gap;
Sectonema pseudoventrale;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Sectonema transsilvanicum;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Sectonema ventrale;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Torumanawa litoralis;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
Tubixaba saccata;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae;FE;;;;;gap;
