species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Basirotyleptus lieberi;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Doryllium coronatum;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Doryllium minor;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Doryllium uniforme;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Doryllium zeelandicum;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;FE;gap;
Funaria barcinai;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Funaria maryannae;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Funaria meridionalis;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Funaria millani;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Funaria obtusa;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;FE;gap;
Leptonchus granulosus;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;FE;gap;
Margollus hispanicus;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;FE;gap;
Meylis hunti;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Meylis multipapillatus;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;FE;gap;
Proleptonchus amphidius;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Proleptonchus brevisaccus;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Proleptonchus fagi;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Proleptonchus shamimi;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Proleptonchus weischeri;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Tylencholaimellus affinis;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;FE;gap;
Tylencholaimellus alpinus;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;FE;gap;
Tylencholaimellus auringiensis;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Tylencholaimellus cinctus;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Tylencholaimellus coronatus;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Tylencholaimellus incertus;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Tylencholaimellus loofi;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Tylencholaimellus minor;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Tylencholaimellus montanus;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Tylencholaimellus pacatus;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Tylencholaimellus paracinctus;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Tylencholaimellus polonicus;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Tylencholaimellus projectus;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Tylencholaimellus raskii;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
Tylencholaimellus sagittifer;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;FE;gap;
Tylencholaimellus striatus;Nematoda;Adenophorea;Dorylaimida;Leptonchidae;FE;;;;;gap;
