species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Olopachys adharicus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Olopachys golubevi;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Olopachys latiscutatus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Olopachys scutatus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Olopachys sklari;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Olopachys suecicus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Olopachys vysotskajae;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Onchodellus reticulatus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;FE;gap;
Pachylaelaps alpinus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps angustiventris;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps angustus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps bellicosus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;0;3;0;;gap;754174
Pachylaelaps bifurciger;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps brachyperitrematus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps denticulatus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps dubius;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps ensifer;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps furcifer;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps fuscinuliger;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps grandis;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps hispani;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;BOLD,FE;1;1;0;;;645581
Pachylaelaps humusorum;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps imitans;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;BOLD,FE;4;4;0;;;645559
Pachylaelaps ineptus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps insularis;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;FE;gap;
Pachylaelaps jurassicus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps karawaiewi;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps laeuchlii;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps latior;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps latus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps littoralis;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps longicrinitus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps longisetis;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;BOLD,FE;0;2;0;;gap;754162
Pachylaelaps magnus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps multidentatus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps nidicolens;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps novus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps pectinifer;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;FE;gap;
Pachylaelaps purcheri;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps regularis;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps resinae;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps sculptus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps sellnicki;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps squamifer;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps strigifer;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps subglonisetis;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps tablasoti;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps tesselatus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps tetragonoides;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;FE;gap;
Pachylaelaps trupchumi;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps undulatus;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps vexillifer;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachylaelaps virago;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Pachyseius humeralis;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;0;3;0;;gap;754164
Sphaerolaelaps calcariger;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;;gap;
Sphaerolaelaps holothyroides;Arthropoda;Arachnida;Mesostigmata;Pachylaelapidae;FE;;;;FE;gap;
