species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Cornodendrolaelaps longiscutatus;Arthropoda;Arachnida;Mesostigmata;Digamasellidae;BOLD;8;8;1;;;774860
Cornodendrolaelaps presepum;Arthropoda;Arachnida;Mesostigmata;Digamasellidae;BOLD;15;19;3;;;784336
Dendrolaelaps abietis;Arthropoda;Arachnida;Mesostigmata;Digamasellidae;FE;;;;;gap;
Dendrolaelaps acornutus;Arthropoda;Arachnida;Mesostigmata;Digamasellidae;FE;;;;;gap;
Dendrolaelaps angulosus;Arthropoda;Arachnida;Mesostigmata;Digamasellidae;FE;;;;FE;gap;
Dendrolaelaps apophyseosimilis;Arthropoda;Arachnida;Mesostigmata;Digamasellidae;FE;;;;;gap;
Dendrolaelaps apophyseus;Arthropoda;Arachnida;Mesostigmata;Digamasellidae;FE;;;;;gap;
Dendrolaelaps arenarius;Arthropoda;Arachnida;Mesostigmata;Digamasellidae;FE;;;;;gap;
Dendrolaelaps armatus;Arthropoda;Arachnida;Mesostigmata;Digamasellidae;FE;;;;;gap;
Dendrolaelaps arvicolus;Arthropoda;Arachnida;Mesostigmata;Digamasellidae;FE;;;;FE;gap;
Dendrolaelaps bispinosus;Arthropoda;Arachnida;Mesostigmata;Digamasellidae;FE;;;;;gap;
Dendrolaelaps brevipilis;Arthropoda;Arachnida;Mesostigmata;Digamasellidae;FE;;;;FE;gap;
Dendrolaelaps comatus;Arthropoda;Arachnida;Mesostigmata;Digamasellidae;FE;;;;;gap;
Dendrolaelaps cornutulus;Arthropoda;Arachnida;Mesostigmata;Digamasellidae;FE;;;;;gap;
Dendrolaelaps cornutus;Arthropoda;Arachnida;Mesostigmata;Digamasellidae;FE;;;;FE;gap;
Dendrolaelaps crassitarsalis;Arthropoda;Arachnida;Mesostigmata;Digamasellidae;FE;;;;FE;gap;
Dendrolaelaps disetosimilis;Arthropoda;Arachnida;Mesostigmata;Digamasellidae;FE;;;;;gap;
Dendrolaelaps disetus;Arthropoda;Arachnida;Mesostigmata;Digamasellidae;FE;;;;;gap;
