species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Aclerogamasus similis;Arthropoda;Arachnida;Mesostigmata;Parasitidae;BOLD;11;12;1;;;700604
Amblygamasus dentipes;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Amblygamasus mirifactus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Amblygamasus sagitta;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Amblygamasus tiberinus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Cornigamasus lunaris;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Cycetogamasus diviortus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;BOLD;57;58;1;;;991076
Eugamasus berlesei;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Eugamasus cavernicola;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Eugamasus comelicensis;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Eugamasus crassitarsis;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Eugamasus magnus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Gamasodes bispinosus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Gamasodes fimbriatus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Gamasodes spiniger;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;14;14;1;FE;;753167
Holoparasitus absoloni;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Holoparasitus ampullaris;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Holoparasitus apenninorum;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Holoparasitus caesus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Holoparasitus calcaratus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;BOLD,FE;0;1;0;FE;gap;754154
Holoparasitus cornutus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Holoparasitus coronarius;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Holoparasitus crassisetosus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Holoparasitus cultriger;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Holoparasitus dallaii;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Holoparasitus digitiformis;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Holoparasitus ellipticus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Holoparasitus excipuliger;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Holoparasitus excisus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Holoparasitus gibber;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Holoparasitus globosus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Holoparasitus inornatus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Holoparasitus lawrencei;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Holoparasitus maritimus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Holoparasitus minimus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Holoparasitus rotulifer;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Holoparasitus tirolensis;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Leptogamasus obesus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;BOLD;1;3;0;;;754156
Lysigamasus falculiger;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Lysigamasus misellus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;BOLD;4;4;0;;;645611
Lysigamasus runcatellus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;BOLD;1;4;0;;;645626
Lysigamasus runciger;Arthropoda;Arachnida;Mesostigmata;Parasitidae;BOLD;1;2;0;;;645627
Lysigamasus truncus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;BOLD;1;1;0;;;645612
Lysigamasus vagabundus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;BOLD;20;48;1;;;645617
Paragamasus alpestris;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Paragamasus alstoni;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Paragamasus armatus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Paragamasus cassiteridum;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Paragamasus decipiens;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Paragamasus integer;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Paragamasus lapponicus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Paragamasus leruthi;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Paragamasus lionsi;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Paragamasus londonensis;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Paragamasus longisetosus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Paragamasus lossainti;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Paragamasus minimus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Paragamasus nathistmus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Paragamasus parvulus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Paragamasus rothamstedensis;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Paragamasus runciger;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Paragamasus schweizeri;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
Paragamasus seorsus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Paragamasus sextellus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;
Paragamasus suecicus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;FE;gap;754171
Paragamasus teutonicus;Arthropoda;Arachnida;Mesostigmata;Parasitidae;FE;;;;;gap;
