species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Alloparasitus oblonga;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Alloparasitus subterranea;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Androlaelaps casalis;Arthropoda;Arachnida;Mesostigmata;Laelapidae;BOLD,FE;18;23;3;FE;;211979
Androlaelaps concurrens;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;;gap;
Androlaelaps cubicularis;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Androlaelaps domesticus;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Androlaelaps elongatus;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;;gap;
Androlaelaps fahrenholzi;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Androlaelaps foenalis;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Androlaelaps hermaphrodita;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Androlaelaps subterraneus;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Anystipalpus percicola;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;ITIS;gap;
Coleolaelaps agrestis;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Coleolaelaps inopinatus;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;;gap;
Cosmolaelaps aciphila;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;;gap;
Cosmolaelaps bicuspisetosa;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;;gap;
Cosmolaelaps claviger;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Cosmolaelaps corpulentus;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;;gap;
Cosmolaelaps cuneifer;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;21;22;2;FE;;979716
Cosmolaelaps lingua;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Cosmolaelaps neocuneifer;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Cosmolaelaps onusta;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Cosmolaelaps ornata;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Cosmolaelaps robusta;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Cosmolaelaps vacua;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Cosmolaelaps weeversi;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Echinonyssus blanchardi;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Echinonyssus carnifex;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Echinonyssus isabellinus;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;2;2;1;FE;;150261
Echinonyssus latiscutatus;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Echinonyssus oryctolagi;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Echinonyssus soricis;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Echinonyssus talpae;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Euandrolaelaps pavlovskii;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Eulaelaps feideri;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Eulaelaps novus;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;;gap;
Eulaelaps stabularis;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Gaeolaelaps aculeifer;Arthropoda;Arachnida;Mesostigmata;Laelapidae;BOLD;41;45;2;;;779861
Gaeolaelaps sardoa;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Geolaelaps aculeifer;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Geolaelaps angusta;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;;gap;
Geolaelaps angustiscutatus;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;;gap;
Geolaelaps brevipilis;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Geolaelaps elegantulus;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;;gap;
Geolaelaps elongata;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Geolaelaps expolitus;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;;gap;
Geolaelaps fishtowni;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
Geolaelaps giffordi;Arthropoda;Arachnida;Mesostigmata;Laelapidae;FE;;;;FE;gap;
