species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Bunochelis spinifera;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD;4;4;3;;;931072
Dasylobus argentatus;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE;1;1;0;FE;;1081235
Dasylobus gestroi;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE;1;1;0;FE;;1081234
Dasylobus graniferus;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE,iNat;1;21;0;FE;;469716
Dicranopalpus caudatus;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD;1;5;0;;;956053
Dicranopalpus gasteinensis;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE;7;8;3;;;361475
Dicranopalpus larvatus;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD;1;2;0;;;952131
Dicranopalpus ramosus;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE,iNat;30;52;1;FE;;472160
Homalenotus quadridentatus;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE;2;3;0;FE;;472159
Lacinius dentiger;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE,iNat;15;22;3;FE;;469714
Lacinius ephippiatus;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE,iNat;13;26;2;FE;;469719
Lacinius horridus;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE,iNat;7;8;0;FE;;1068581
Lophopilio palpinalis;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE,iNat;26;35;3;FE;;361457
Megabunus armatus;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE;1;1;0;;;767813
Megabunus diadema;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE;1;1;0;FE;;760663
Megabunus lesserti;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE;5;6;1;;;722030
Mitopus glacialis;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE;10;11;2;FE;;668161
Mitopus morio;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE,iNat;196;221;11;FE;;348472
Odiellus spinosus;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE,iNat;17;18;2;FE;;472155
Oligolophus hanseni;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE;;;;FE;gap;472152
Oligolophus hansenii;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,iNat;10;23;2;;;1081241
Oligolophus tridens;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE,iNat;158;169;1;FE;;361459
Opilio canestrinii;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE,iNat;41;54;1;FE;;361452
Opilio domesticus;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD;;;;;gap;1113260
Opilio parietinus;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE,iNat;8;15;2;FE;;390561
Opilio saxatilis;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE,iNat;11;15;2;;;472165
Paroligolophus agrestis;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE,iNat;24;34;2;FE;;472162
Phalangium opilio;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE,iNat;758;860;6;;;151799
Phalangium targionii;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE;3;3;0;FE;;1081236
Platybunus bucephalus;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE;6;9;1;FE;;708783
Platybunus pinetorum;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE,iNat;27;33;1;FE;;472157
Rilaena triangularis;Arthropoda;Arachnida;Opiliones;Phalangiidae;BOLD,FE,iNat;149;199;4;FE;;361454
