Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix allionella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix amsella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix aruncella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix aureatella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix aureoviridella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix calthella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix completella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix corcyrella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix jeanneli
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix croatica
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix cypriensis
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix emiliensis
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix erctella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix facetella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix fenestrellensis
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix garganoensis
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix granatensis
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix hartigi
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix ibericella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix igaloensis
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix imperfectella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix isobasella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix stuebneri
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix gaudiella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix italica
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix kardamylensis
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix klimeschi
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix lakoniensis
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix mansuetella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix maschukella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix minimella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix montanella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix monticolella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix montosiella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix myrtetella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix osthelderi
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix paykullella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix rablensis
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix renatae
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix rothenbachii
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix huemeri
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix schaefferi
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix sicanella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix tunbergella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix trifasciella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix trinacriella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix tuscaniensis
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix cassinella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix uxoria
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix vulturensis
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix wockei
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix zangheriella
Arthropoda;Insecta;Lepidoptera;Micropterigidae;Micropterix herminiella
Arthropoda;Insecta;Lepidoptera;Eriocraniidae;Dyseriocrania subpurpurella
Arthropoda;Insecta;Lepidoptera;Eriocraniidae;Paracrania chrysolepidella
Arthropoda;Insecta;Lepidoptera;Eriocraniidae;Heringocrania unimaculella
Arthropoda;Insecta;Lepidoptera;Eriocraniidae;Eriocrania sparrmannella
Arthropoda;Insecta;Lepidoptera;Eriocraniidae;Eriocrania salopiella
Arthropoda;Insecta;Lepidoptera;Eriocraniidae;Eriocrania cicatricella
Arthropoda;Insecta;Lepidoptera;Eriocraniidae;Eriocrania alpinella
Arthropoda;Insecta;Lepidoptera;Eriocraniidae;Eriocrania sangii
Arthropoda;Insecta;Lepidoptera;Eriocraniidae;Eriocrania semipurpurella
Arthropoda;Insecta;Lepidoptera;Acanthopteroctetidae;Catapterix crimaea
Arthropoda;Insecta;Lepidoptera;Hepialidae;Gazoryctra ganna
Arthropoda;Insecta;Lepidoptera;Hepialidae;Gazoryctra fuscoargenteus
Arthropoda;Insecta;Lepidoptera;Hepialidae;Triodia sylvina
Arthropoda;Insecta;Lepidoptera;Hepialidae;Triodia adriaticus
Arthropoda;Insecta;Lepidoptera;Hepialidae;Triodia amasinus
Arthropoda;Insecta;Lepidoptera;Hepialidae;Korscheltellus fusconebulosa
Arthropoda;Insecta;Lepidoptera;Hepialidae;Korscheltellus castillanus
Arthropoda;Insecta;Lepidoptera;Hepialidae;Korscheltellus lupulina
Arthropoda;Insecta;Lepidoptera;Hepialidae;Pharmacis carna
Arthropoda;Insecta;Lepidoptera;Hepialidae;Pharmacis claudiae
Arthropoda;Insecta;Lepidoptera;Hepialidae;Pharmacis anselminae
Arthropoda;Insecta;Lepidoptera;Hepialidae;Pharmacis bertrandi
Arthropoda;Insecta;Lepidoptera;Hepialidae;Pharmacis pyrenaicus
Arthropoda;Insecta;Lepidoptera;Hepialidae;Pharmacis aemilianus
Arthropoda;Insecta;Lepidoptera;Hepialidae;Pharmacis cantabricus
Arthropoda;Insecta;Lepidoptera;Hepialidae;Phymatopus hecta
Arthropoda;Insecta;Lepidoptera;Hepialidae;Hepialus humuli
Arthropoda;Insecta;Lepidoptera;Hepialidae;Zenophassus schamyl
Arthropoda;Insecta;Lepidoptera;Nepticulidae;Enteucha acetosae
Arthropoda;Insecta;Lepidoptera;Nepticulidae;Simplimorpha promissa
Arthropoda;Insecta;Lepidoptera;Nepticulidae;Stigmella freyella
